,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,latitudes,longitudes
1976,1976,9192724451,2017-12-16 12:58:00,3341 N CLARK ST,53a17345bf1dbdb763d3cb9e28538fc342221ad9dea7bb58f4512ba64df80604,IL,TRK,606564016.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,CHEV,50,100,-50.0,100.0,Paid,2018-02-08 00:00:00,DETR,,5203589310,812,"3300 n clark st, chicago, il",41.942833029430375,-87.65294311668318
1977,1977,9192713944,2017-12-16 12:58:00,28 W ILLINOIS ST,0fbc90ec6979f5c450db1e2e38aeb021f0fef871b6554c0acb157612a872c798,IL,BUL,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,NISS,65,130,0.0,65.0,Paid,2017-12-21 00:00:00,,,0,1577,"1 w illinois st, chicago, il",41.890925144872725,-87.62919434150339
1978,1978,9192713479,2017-12-16 12:59:00,3120 N GREENVIEW,c8b5bd94772cfc8beb2d97a551303700a07e3d400de19320315289117cc2c530,IL,PAS,602022604.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,60.0,Paid,2017-12-22 00:00:00,,,5208342540,1579,"3100 n greenview, chicago, il",41.93860852495698,-87.66624256948428
1979,1979,9192725055,2017-12-16 12:59:00,1335 N PAULINA,42fa9b381bc4c00310d76b52ceb0c4f28366727dbaf4c3fd2d96ba61f081276f,IL,PAS,606152033.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,VOLK,50,100,100.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5210027960,1630,"1300 n paulina, chicago, il",41.90632794493242,-87.66995272582284
1980,1980,9192724452,2017-12-16 13:00:00,3338 N CLARK ST,394961841ed19e8353fab7eb771338a613720c77271db5c700cee4d3720302a1,IL,PAS,60625.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,JEEP,50,100,0.0,50.0,Paid,2017-12-24 00:00:00,VIOL,,5210027590,812,"3300 n clark st, chicago, il",41.94268892610751,-87.65295458233345
1981,1981,9192708648,2017-12-16 13:00:00,1226 S CLINTON ST,131cd11aee620ab06a011446497d389c5075fc16bc1636a62079b5897c3632e3,IL,PAS,606491519.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HOND,50,100,0.0,50.0,Paid,2018-02-18 00:00:00,DETR,Liable,5210024510,830,"1200 s clinton st, chicago, il",41.866609499999996,-87.64075679569856
1982,1982,9192698781,2017-12-16 13:00:00,6720 S MAPLEWOOD,317067c306918fdd961f702d870c8a44fa2e19a487d2780f9543147344eb6770,IL,PAS,604732401.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CHRY,75,150,150.0,0.0,Notice,2017-12-21 00:00:00,SEIZ,,5209936570,813,"6700 s maplewood, chicago, il",41.77124041326678,-87.68711885209744
1983,1983,9192725056,2017-12-16 13:00:00,1335 N PAULINA,42fa9b381bc4c00310d76b52ceb0c4f28366727dbaf4c3fd2d96ba61f081276f,IL,PAS,606152033.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,VOLK,200,400,400.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5210027960,1630,"1300 n paulina, chicago, il",41.90632794493242,-87.66995272582284
1984,1984,9192600161,2017-12-16 13:01:00,915 N DEARBORN ST,e0f1cb3e777b617050d022431e0b93ec5b55bded6c6f7f8d9a1263b639452e30,IL,PAS,606321717.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,SATR,65,130,0.0,65.0,Paid,2017-12-22 00:00:00,,,5179146210,814,"900 n dearborn st, chicago, il",41.89933800000001,-87.62978370430143
1985,1985,9192713480,2017-12-16 13:01:00,3120 N GREENVIEW,21998121a35ecf211be3fc60ad1ad4ab70641675f40816502c6d27b84b203ad1,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,LEXU,50,100,0.0,50.0,Paid,2017-12-18 00:00:00,,,0,1579,"3100 n greenview, chicago, il",41.93860852495698,-87.66624256948428
1986,1986,9192708649,2017-12-16 13:01:00,1226 S CLINTON ST,3360e74e1dc8f4a26bad214f8dc3b232aaf81041b9c935b545bb69a6831ee227,IL,PAS,606152509.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,0.0,Dismissed,2018-03-17 00:00:00,,Not Liable,5099658510,830,"1200 s clinton st, chicago, il",41.866609499999996,-87.64075679569856
1987,1987,9192617150,2017-12-16 13:01:00,4147 W 26TH ST,10248035bb1512c78ed4aef40c7b2df263d9e1843632b2936de93091f0d35da6,IL,PAS,606293422.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,FORD,50,100,0.0,50.0,Paid,2017-12-24 00:00:00,VIOL,,5177320010,803,"4100 w 26th st, chicago, il",41.84417049567217,-87.72877766472386
1988,1988,9192617151,2017-12-16 13:02:00,4147 W 26TH ST,10248035bb1512c78ed4aef40c7b2df263d9e1843632b2936de93091f0d35da6,IL,PAS,606293422.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,FORD,200,400,0.0,200.0,Paid,2017-12-24 00:00:00,VIOL,,5177320010,803,"4100 w 26th st, chicago, il",41.84417049567217,-87.72877766472386
1989,1989,9192698783,2017-12-16 13:02:00,6722 S MAPLEWOOD,e888ba4896e8aacffc42b0fdc239cf21367b1d4aaba26dc390c43ef595567514,IL,PAS,606291809.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,FORD,200,400,0.0,200.0,Paid,2018-02-17 00:00:00,DETR,Liable,5198507540,813,"6700 s maplewood, chicago, il",41.771160387731555,-87.68711885209744
1990,1990,9192698782,2017-12-16 13:02:00,6722 S MAPLEWOOD,e888ba4896e8aacffc42b0fdc239cf21367b1d4aaba26dc390c43ef595567514,IL,PAS,606291809.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,FORD,75,150,0.0,0.0,Dismissed,2018-01-25 00:00:00,VIOL,Not Liable,5198507540,813,"6700 s maplewood, chicago, il",41.771160387731555,-87.68711885209744
1991,1991,9192615045,2017-12-16 13:03:00,600 W CERMAK ROAD,efa2070472920671da66b36d3d20dd2d43ff71d3abdc7b58c296cb352e46f5d2,IL,PAS,,0980110A,ABANDONED VEH. FOR 7 DAYS OR INOPERABLE,502,DOF,ACUR,75,150,0.0,0.0,Dismissed,2017-12-18 00:00:00,,,0,1633,"600 w cermak road, chicago, il",41.8527938396465,-87.64178097597456
1992,1992,9192724453,2017-12-16 13:03:00,3338 N CLARK ST,6529c3661a9a56f3b3d7cc2035fabf3bfe0a6b3d36cd21563927b438ebcdef4b,FL,PAS,,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498,DOF,MERZ,60,120,60.0,0.0,Define,2017-12-18 00:00:00,,,0,812,"3300 n clark st, chicago, il",41.94268892610751,-87.65295458233345
1993,1993,9192698784,2017-12-16 13:04:00,6734 S MAPLEWOOD,4a804b4eed50b14a31485fb5db7b7a1b7e924f772f45c584ef97266c75874ac2,MN,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,FORD,75,150,75.0,0.0,Define,2017-12-18 00:00:00,,,0,813,"6700 s maplewood, chicago, il",41.770826413266775,-87.68710879381364
1994,1994,9192714842,2017-12-16 13:04:00,7304 S MICHIGAN AVE,9b68ea5deb19847ba08979a5c3020cb26b16de5faba2377176dcc6f3ec8b208e,IL,PAS,604432937.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2018-02-26 00:00:00,VIOL,,5195794110,125,"7300 s michigan ave, chicago, il",41.76162854954123,-87.62165627217354
1995,1995,9192725257,2017-12-16 13:05:00,1525 N WIELAND,a5f3c6d9984c8f31863e9a4c54dccd6db9d9d2e456daad7f0534ca526f13f21a,IL,PAS,606395211.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,ACUR,75,150,0.0,75.0,Paid,2018-02-05 00:00:00,DETR,Liable,5209760040,1624,"1500 n wieland, chicago, il",41.91010219900167,-87.6356346079406
1996,1996,9192713481,2017-12-16 13:05:00,3120 N GREENVIEW,d7b137cfc93aff885e059819f004978af5d12397ee524b49359c2ecee364ed3f,IL,PAS,606404054.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,VOLK,50,100,0.0,50.0,Paid,2018-01-05 00:00:00,VIOL,,5210025450,1579,"3100 n greenview, chicago, il",41.93860852495698,-87.66624256948428
1997,1997,9192617152,2017-12-16 13:05:00,2609 S KEDVALE AV,00f040a4fd96567834a2856d5f266045712e95d3253e46375cf0cee388a5e84b,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,HOND,50,100,0.0,50.0,Paid,2017-12-18 00:00:00,,,0,803,"2600 s kedvale av, chicago, il",41.84392833635325,-87.72811997737996
1998,1998,68669902,2017-12-16 13:05:00,2615 W DEVON,2d29fe719f32fa49f438f09caa9938cae8ca4695e5fe6b0c3fc1d7c7154cf50d,IL,TXI,606304421.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,24,CPD,NISS,100,200,200.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5155319620,15429,"2600 w devon, chicago, il",41.997628521207396,-87.69539747155058
1999,1999,9192092341,2017-12-16 13:06:00,1917 W CERMAK RD,d41083451eec80874eacdc58232f4c3f51ff1786892edf4f2763c25f270a485a,IL,PAS,600743058.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,DODG,50,100,0.0,50.0,Paid,2018-01-21 00:00:00,VIOL,,5210094330,1459,"1900 w cermak rd, chicago, il",41.85212306878442,-87.67379286270628
2000,2000,9192698785,2017-12-16 13:06:00,6740 S MAPLEWOOD,5c967e0fc6fdd6628c2208083938dfa73947449e4e8a353c1158432289a53dff,IL,PAS,60402.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,GMC,200,400,400.0,0.0,Notice,2017-12-21 00:00:00,SEIZ,,5208675170,813,"6700 s maplewood, chicago, il",41.77066530391252,-87.68710535209743
2001,2001,9192708650,2017-12-16 13:06:00,1243 S CLINTON ST,931a4527c31594c1e3c96e8d8dfac9adfd6298e19d3402d4933fa97f7de3682b,IL,TRK,605858573.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,FORD,50,100,0.0,50.0,Paid,2018-01-12 00:00:00,VIOL,,5203704620,830,"1200 s clinton st, chicago, il",41.866192926953765,-87.64062621943073
2002,2002,9192600162,2017-12-16 13:07:00,56 W DELAWARE PL,2f0680b5e630acdd1a47b086d0eb23469d21c70d3f8be3bb5952a796a4dae17e,IL,PAS,606401730.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,KIA,65,130,0.0,65.0,Paid,2017-12-28 00:00:00,VIOL,,5186137540,814,"1 w delaware pl, chicago, il",41.8988065813145,-87.63026235169298
2003,2003,9192713482,2017-12-16 13:07:00,3149 N GREENVIEW AV,2d41d28ecf0e0b5ae2b66b2b6f88f672c8e74ba1e253b0546a6cdd0e0ad733d1,WI,PAS,537033395.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,50,100,0.0,50.0,Paid,2018-01-08 00:00:00,VIOL,,5210265690,1579,"3100 n greenview av, chicago, il",41.93894763357517,-87.66613953377666
2004,2004,9192698786,2017-12-16 13:07:00,6740 S MAPLEWOOD,5c967e0fc6fdd6628c2208083938dfa73947449e4e8a353c1158432289a53dff,IL,PAS,60402.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,GMC,75,150,150.0,0.0,Notice,2017-12-21 00:00:00,SEIZ,,5208675170,813,"6700 s maplewood, chicago, il",41.77066530391252,-87.68710535209743
2005,2005,9192617153,2017-12-16 13:07:00,2606 S KEDVALE AV,7656726670c2a365f19f6a1bfbc1d94a9127bce4a5e4ac9fba8999cfcec5f96d,IL,PAS,606234321.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,CHEV,50,100,0.0,50.0,Paid,2018-01-21 00:00:00,VIOL,,5194695540,803,"2600 s kedvale av, chicago, il",41.844005858173205,-87.7282377361309
2006,2006,9192617154,2017-12-16 13:08:00,2606 S KEDVALE AV,0d60d779c4bbe9f855b52aa39fa3f46af2660aa4d6e902440f061b79b3db1c86,IL,PAS,606292423.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,FORD,50,100,0.0,50.0,Paid,2017-12-21 00:00:00,,,5189781420,803,"2600 s kedvale av, chicago, il",41.844005858173205,-87.7282377361309
2007,2007,9192724454,2017-12-16 13:08:00,3228 N CLARK ST,be6c6607c94192eb0271f3beff7f2af882339c79dd324fbe0f1f8f03061618e8,IL,PAS,60637.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,NISS,50,100,0.0,50.0,Paid,2018-01-24 00:00:00,,,5209885790,812,"3200 n clark st, chicago, il",41.94064250040404,-87.65127523108642
2008,2008,69052801,2017-12-16 13:09:00,151 W RANDOLPH,ccfa2623a49e3353f514e164f2ee14af8252bb2bd8cb9f4eefed6be329f2a4e9,IA,PAS,52632.0,0964130A,PARK ALLEY,1,CPD,CHEV,150,300,300.0,0.0,Notice,2018-01-31 00:00:00,FINL,,5210943850,18337,"100 w randolph, chicago, il",41.88443352899769,-87.63317002553522
2009,2009,9192708651,2017-12-16 13:09:00,1243 S CLINTON ST,1a6c3cdf801d3201d33fe3e9ffe9c2fb6860979761bd58c4faddd2ab652bb052,IL,PAS,60607.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2018-01-11 00:00:00,VIOL,,5208996240,830,"1200 s clinton st, chicago, il",41.866192926953765,-87.64062621943073
2010,2010,9192725057,2017-12-16 13:10:00,1337 N PAULINA,ba2c056e87205a853b043142f463e33d47ce50c73f9bf7f29fe7b1ac28b18f12,IL,PAS,606263863.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,SUBA,50,100,0.0,50.0,Paid,2018-01-24 00:00:00,VIOL,,5186148690,1630,"1300 n paulina, chicago, il",41.90634185274389,-87.66995297417661
2011,2011,9192698787,2017-12-16 13:10:00,6710 S MAPLEWOOD,1705fe59f88d4f3d25561df262028b4929ec55eb078e44f8ebfd1209a608a247,IL,PAS,606432330.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CADI,75,150,0.0,150.0,Paid,2018-03-09 00:00:00,FINL,,5210101230,813,"6700 s maplewood, chicago, il",41.77152927606766,-87.68714255084606
2012,2012,68770666,2017-12-16 13:10:00,2250 N MARMORA,99deae1b381a8f0d3aaa9db88b2ca692db60c6cb5d46a1895d18640aa3a5622e,IL,PAS,608044559.0,0964100A,WITHIN 15' OF FIRE HYDRANT,25,CPD,FORD,150,300,300.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5203676860,89888,"2200 n marmora, chicago, il",41.92118803467712,-87.77323569105067
2013,2013,69175196,2017-12-16 13:10:00,2418 W HUBBARD,c64cf9790ec53514338b2a0ee8f7f6e6f3cd1317532f38e2b3a2f4ec43ba2524,IL,PAS,606163191.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,12,CPD,LNDR,60,120,120.0,0.0,Notice,2018-01-08 00:00:00,SEIZ,,5175289960,3252,"2400 w hubbard, chicago, il",41.8895915115412,-87.68748108090485
2014,2014,9192617155,2017-12-16 13:11:00,4136 W 26TH ST,92c4c7868d3a6058444fad8fc8334685b092e3c6177fa2deeea9ca9284791f11,IL,PAS,606323619.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,CADI,50,100,0.0,50.0,Paid,2018-01-08 00:00:00,VIOL,,5176876130,803,"4100 w 26th st, chicago, il",41.844285796448645,-87.72853048232949
2015,2015,69175197,2017-12-16 13:11:00,2418 W HUBBARD,c64cf9790ec53514338b2a0ee8f7f6e6f3cd1317532f38e2b3a2f4ec43ba2524,IL,PAS,606163191.0,0980110A,ABANDONED VEH. FOR 7 DAYS OR INOPERABLE,12,CPD,LNDR,75,150,150.0,0.0,Notice,2018-01-08 00:00:00,SEIZ,,5175289960,3252,"2400 w hubbard, chicago, il",41.8895915115412,-87.68748108090485
2016,2016,9192724455,2017-12-16 13:12:00,3168 N CLARK ST,8773f0e0672ed2a5dea57064a78e85f934458e68354962249defbee84c4bf9f1,IL,PAS,606262073.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,MERC,50,100,0.0,50.0,Paid,2017-12-22 00:00:00,,,5210027600,812,"3100 n clark st, chicago, il",41.93974885371472,-87.65056272840434
2017,2017,9192713483,2017-12-16 13:12:00,1510 W BARRY AV,316c20d2b6f3fa413bc1d42a2c878610ff9fb8677a4b361d7520bba311ea4891,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-12-18 00:00:00,,,0,1579,"1500 w barry av, chicago, il",41.9379800238484,-87.66645683730806
2018,2018,9192725258,2017-12-16 13:12:00,165 W NORTH AV,f70d671161dc91d1e19648e028788aafac99316d34c4a08962577179c028f228,IL,PAS,606511710.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,CHRY,100,200,200.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5197088060,1624,"100 w north av, chicago, il",41.91107614425738,-87.63398037073236
2019,2019,9192714843,2017-12-16 13:12:00,6826 S MICHIGAN AVE,a107a0b36f2c947fe1636d04d8f1429847bfb976d0feddc0a02e7014872adec2,IL,PAS,60628.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,CHRY,200,400,400.0,0.0,Notice,2017-12-21 00:00:00,SEIZ,,5210026120,125,"6800 s michigan ave, chicago, il",41.77015057507646,-87.62184879770876
2020,2020,68764525,2017-12-16 13:13:00,800 N LAKE SHORE DR,2d21546acada32477c463c83b765973dc3772a0f1829fd43af14a19a33fe5931,IL,PAS,602031107.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,18,CPD,BMW,60,120,0.0,60.0,Paid,2018-01-31 00:00:00,VIOL,,5203295060,6054,"800 n lake shore dr, chicago, il",41.896883475492615,-87.61716882616521
2021,2021,9192713484,2017-12-16 13:14:00,1530 W BARRY AV,e8be8e9f5ae00d841a103deef4c416b7623d92a022ab272e8e8ba2f520ee5247,IL,PAS,606573136.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,502,DOF,TOYT,60,120,0.0,60.0,Paid,2018-02-16 00:00:00,DETR,,5210025460,1579,"1500 w barry av, chicago, il",41.937967222810066,-87.66698807789065
2022,2022,9192617156,2017-12-16 13:14:00,4136 W 26TH ST,876aae706951587a8079f3a87905b34faee38e073ab5e699d0abf6cdba92dfa3,IL,PAS,60402.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,HOND,50,100,100.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5210018030,803,"4100 w 26th st, chicago, il",41.844285796448645,-87.72853048232949
2023,2023,9192725058,2017-12-16 13:15:00,1346 N PAULINA,5d37e8549dfd2668a517de1b39396625d928970e219f49e2c2710346206bcf0c,MI,PAS,60148.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,502,DOF,CHEV,60,120,0.0,60.0,Paid,2017-12-29 00:00:00,VIOL,,5044442080,1630,"1300 n paulina, chicago, il",41.90631232944776,-87.67004643533956
2024,2024,9192634593,2017-12-16 13:15:00,1555 W HOLLYWOOD,d0ee6ac7ce9522e5cb4dbab07185a2953efd56eab145ac6d13cf6d350fe08b57,IL,PAS,606391118.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,498,DOF,NISS,100,200,0.0,100.0,Paid,2018-01-17 00:00:00,VIOL,,5173391300,816,"1500 w hollywood, chicago, il",41.98504669436563,-87.66928912502146
2025,2025,68789514,2017-12-16 13:15:00,11231 S MICHIGAN,82994b75d62edfc43c39d4410213f448ad18b2979f611bcef279a50351106060,IL,PAS,606331831.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,5,CPD,HYUN,50,100,50.0,0.0,Notice,2018-05-07 00:00:00,DETR,Liable,5210824780,9530,"11200 s michigan, chicago, il",41.689854335276124,-87.6209746878645
2026,2026,9192617157,2017-12-16 13:16:00,2544 S KEDVALE,02296347946fc4126e3398b2669e8eb81a8065ceea15cba1998385bf34f90a97,IL,CUB,608041540.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,DODG,75,150,0.0,75.0,Paid,2017-12-31 00:00:00,VIOL,,5210018040,803,"2500 s kedvale, chicago, il",41.84471532361937,-87.727854801027
2027,2027,9192713945,2017-12-16 13:16:00,601 N DEARBORN ST,77132270e145dd8d790e92eb181568f43b5e69874cd2e16b3778ff48becd00a0,IL,PAS,606282329.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,BUIC,65,130,130.0,0.0,Notice,2017-12-21 00:00:00,FINL,,5210025710,1577,"600 n dearborn st, chicago, il",41.892504051033114,-87.62961553510952
2028,2028,9192710472,2017-12-16 13:16:00,6713 S MAPLEWOOD,31b2be71408c503b39ebb2a080222a11126bd03c5539b49aabc6ca0885f70415,IL,PAS,606292805.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,FORD,75,150,150.0,0.0,Notice,2017-12-21 00:00:00,DLS,,5080099340,813,"6700 s maplewood, chicago, il",41.7714621872683,-87.68702563126513
2029,2029,9192710473,2017-12-16 13:17:00,6713 S MAPLEWOOD,31b2be71408c503b39ebb2a080222a11126bd03c5539b49aabc6ca0885f70415,IL,PAS,606292805.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,FORD,200,400,400.0,0.0,Notice,2017-12-21 00:00:00,DLS,,5080099340,813,"6700 s maplewood, chicago, il",41.7714621872683,-87.68702563126513
2030,2030,9192634594,2017-12-16 13:18:00,1554 W OLIVE,7b12c30211825051c3b99a8c4102356e3b99a325d6709ee3fa04b228ffdffcb5,IL,PAS,601932761.0,0964160B,CURB LOADING ZONE,498,DOF,SUBA,60,120,0.0,0.0,Dismissed,2018-02-07 00:00:00,VIOL,Not Liable,5202809090,816,"1500 w olive, chicago, il",41.98449610651829,-87.66923264594553
2031,2031,9192713485,2017-12-16 13:18:00,1530 W BARRY AV,4331aa1c2c0d801fea3afb40c7503cdaa012e47ce87589e4ccaf79ec071b79d7,IL,PAS,60302.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,GMC,50,100,0.0,0.0,Dismissed,2018-03-19 00:00:00,VIOL,Not Liable,5210025470,1579,"1500 w barry av, chicago, il",41.937967222810066,-87.66698807789065
2032,2032,9192617158,2017-12-16 13:18:00,2558 S KEDVALE,09b4f42e96961ef17d49496a5fdb7f2046006df28b26bbc9e842d51129390795,IL,PAS,601772178.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,MITS,75,150,0.0,75.0,Paid,2017-12-27 00:00:00,VIOL,,5210018050,803,"2500 s kedvale, chicago, il",41.84456548499745,-87.72786815902634
2033,2033,9192725059,2017-12-16 13:18:00,1334 N PAULINA,a39e5e95362b05e8a2aa1faee7f9cf801ad7fb42fcda34b5fdc0314bac4c26db,IL,PAS,607141342.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,60.0,Paid,2017-12-27 00:00:00,VIOL,,5210027970,1630,"1300 n paulina, chicago, il",41.90612920566642,-87.67006402044596
2034,2034,9192714844,2017-12-16 13:18:00,6709 S MICHIGAN AVE,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,,,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498,DOF,ACUR,60,120,60.0,0.0,Define,2017-12-18 00:00:00,,,0,125,"6700 s michigan ave, chicago, il",41.77264690758221,-87.62181981110326
2035,2035,9192710474,2017-12-16 13:19:00,6713 S MAPLEWOOD,31b2be71408c503b39ebb2a080222a11126bd03c5539b49aabc6ca0885f70415,IL,PAS,606292805.0,0980110B,HAZARDOUS DILAPIDATED VEHICLE,498,DOF,FORD,75,150,150.0,0.0,Notice,2017-12-21 00:00:00,DLS,,5080099340,813,"6700 s maplewood, chicago, il",41.7714621872683,-87.68702563126513
2036,2036,9192714845,2017-12-16 13:19:00,6709 S MICHIGAN AVE,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,,,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498,DOF,ACUR,60,120,60.0,0.0,Define,2017-12-18 00:00:00,,,0,125,"6700 s michigan ave, chicago, il",41.77264690758221,-87.62181981110326
2037,2037,9192724456,2017-12-16 13:19:00,3221 N CLARK ST,ffb7f9c00b62f821304dc6ac02878d4af09d6660d11a6f3506e7d68c012115f5,IL,PAS,604465213.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,SUBA,50,100,0.0,50.0,Paid,2018-01-10 00:00:00,VIOL,,5202640540,812,"3200 n clark st, chicago, il",41.940523266460744,-87.65109698081275
2038,2038,9192713486,2017-12-16 13:19:00,1530 W BARRY AV,69d85cda89b8d950b683b5c2111d77fefe641b5acb367a9c3f8dd5da4e2d34a6,IL,PAS,60008.0,0980110A,ABANDONED VEH. FOR 7 DAYS OR INOPERABLE,502,DOF,FORD,75,150,0.0,0.0,Dismissed,2018-03-29 00:00:00,VIOL,Not Liable,5210102670,1579,"1500 w barry av, chicago, il",41.937967222810066,-87.66698807789065
2039,2039,9192600163,2017-12-16 13:19:00,54 W CHESTNUT ST,efcf12056c6e231dbbb9c6689f534884056d0f20f46cb6f966acba49f974ae7c,IL,TRK,60025.0,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498,DOF,CHEV,60,120,0.0,60.0,Paid,2018-02-27 00:00:00,DETR,,5200704180,814,"1 w chestnut st, chicago, il",41.89806256016658,-87.63019131327377
2040,2040,9192617159,2017-12-16 13:19:00,2554 S KEDVALE,642db226ebb137d3b6922cb375a4dcfd6e3b9df2e54707e8d42090969bfc264b,IL,PAS,606234239.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,KIA,75,150,0.0,75.0,Paid,2018-02-07 00:00:00,DETR,,5200059980,803,"2500 s kedvale, chicago, il",41.84459448875888,-87.72787007436908
2041,2041,68789515,2017-12-16 13:20:00,11150 S MICHIGAN,9f8ce393a410c402e86ecda9976b1f9e363d909abe577a90938bd91d9c6bc842,IL,PAS,60637.0,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,5,CPD,FORD,100,200,0.0,200.0,Paid,2018-03-12 00:00:00,FINL,,5208598200,9530,"11100 s michigan, chicago, il",41.69114239355994,-87.62105532656221
