Unnamed: 0,ticket_number,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,issue_date,hour
6821083,9192703680,3557 S WINCHESTER,ea63a13fc6e2c901c4885961aa7eb559c2f54e6b569e426c9e20b32005672125,IL,PAS,606083428,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,FORD,75,150,0.0,75.0,Paid,2018-02-24 00:00:00,DETR,,5210384200,802,"3500 s winchester, chicago, il",2015-01-01 06:29:00,6
6821084,9192735883,17 W ONTARIO,2c78eedbc08f9eb9fd3e41f9fc674cd3006333b92cfeecb4390ab849ff12e87c,IL,PAS,60619,0964080A,RUSH HOUR PARKING,498.0,DOF,NISS,100,200,0.0,100.0,Paid,2018-01-12 00:00:00,VIOL,,5183259680,634,"1 w ontario, chicago, il",2015-01-01 06:29:00,6
6821085,68920358,7336 S PRINCETON,673ad9e4d22958fc2a66408b8079bcb5732a94083125139ba23b89884c1f2d2d,IL,PAS,604383006,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,HOND,60,120,146.4,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5143507130,19853,"7300 s princeton, chicago, il",2015-01-01 06:30:00,6
6821086,9192715246,3557 S WINCHESTER,859b594fdf7146fe03c664bfa9aaaa0abe844d7bcb0a3036cf9f59856d1d3936,IL,PAS,606091154,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,CHEV,75,150,0.0,75.0,Paid,2018-01-25 00:00:00,VIOL,,5191044270,818,"3500 s winchester, chicago, il",2015-01-01 06:31:00,6
6821087,9192616019,4155 S CALIFORNIA AVE,4c25f12aefb58fb19b6a0a4f9a3fef64e2ffc2e1faed9ab060a45a73a69b9d21,IL,PAS,,0964080A,RUSH HOUR PARKING,498.0,DOF,HOND,100,200,0.0,100.0,Paid,2018-01-02 00:00:00,,,0,797,"4100 s california ave, chicago, il",2015-01-01 06:31:00,6
6821088,68766639,630 N RUSH,49e694205d0e1e89c99b6a88a1f006284fdc9cba7dbf22dca09c871ca8c8570f,IL,PAS,60545,0964150B,PARKING/STANDING PROHIBITED ANYTIME,18.0,CPD,VOLK,75,150,150.0,0.0,Notice,2018-01-24 00:00:00,FINL,,5207188300,4002,"600 n rush, chicago, il",2015-01-01 06:31:00,6
6821089,9192773009,5257 W WRIGHTWOOD,4c8193a8c33361f903303d8ba954c2783b586c1ed682cb651f9adf8145df2cfc,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,CHEV,75,150,0.0,75.0,Paid,2017-12-30 00:00:00,,,0,638,"5200 w wrightwood, chicago, il",2015-01-01 06:32:00,6
6821090,9192728838,6427 S LOOMIS BOULEVARD,d447a1a7f3884c8e50b568a5b4459c893e90eba99a1a9064e7efcec829686253,IL,TMP,60636,0964080A,RUSH HOUR PARKING,498.0,DOF,OTHR,100,200,200.0,0.0,Notice,2018-03-16 00:00:00,FINL,,5210276810,289,"6400 s loomis boulevard, chicago, il",2015-01-01 06:33:00,6
6821091,9192702863,18 S WELLS ST,12bc65d1884146dc32553646652f40089d81030875c5613abae68389e7cc1897,IL,PAS,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498.0,DOF,JEEP,65,130,0.0,65.0,Paid,2017-12-27 00:00:00,,,0,692,"1 s wells st, chicago, il",2015-01-01 06:35:00,6
6821092,9192695089,2637 W BELMONT AVE,d53b3a0d1967eaebb628406350f8e30ad5c34cddd01362912335c916e27f3e58,IL,PAS,606254015,0964080A,RUSH HOUR PARKING,498.0,DOF,FORD,100,200,0.0,100.0,Paid,2018-01-20 00:00:00,VIOL,,5190190200,715,"2600 w belmont ave, chicago, il",2015-01-01 06:35:00,6
6821093,68893830,950 W CARMEN,c055a1509ec80d6741279db7401bf7b108f831efb0617570b7a7307c6167a028,IL,PAS,60640,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,20.0,CPD,KIA,60,120,0.0,60.0,Paid,2018-01-27 00:00:00,VIOL,,5195928550,12036,"900 w carmen, chicago, il",2015-01-01 06:35:00,6
6821094,9192616020,4237 S CALIFORNIA AVE,d5b5b1d610afcc8d97d7c1d597e5bd7033e793d48bff10f351ac1d3241d01016,IL,PAS,60632,0964080A,RUSH HOUR PARKING,498.0,DOF,CHEV,100,200,0.0,200.0,Paid,2018-03-17 00:00:00,FINL,,5209751960,797,"4200 s california ave, chicago, il",2015-01-01 06:36:00,6
6821095,9192760803,2111 W WALTON ST,de240c10e6cec355f0e35e5630cb323e0449e75bc8d94d3204c1066b28e3b4a7,IA,PAS,60148,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,DODG,60,120,0.0,60.0,Paid,2018-02-05 00:00:00,VIOL,,5044442080,641,"2100 w walton st, chicago, il",2015-01-01 06:36:00,6
6821096,9192733756,4831 N AVERS,18dbb39e701bd942360ddf7e5d8f9676f5edae37884d2822acd4f467cc5583e3,IL,PAS,606304304,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,CHEV,75,150,183.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5212705920,139,"4800 n avers, chicago, il",2015-01-01 06:37:00,6
6821097,68766673,150 E PEARSON ST,284d39c2e6920407faa22fcf068201544ad8ce30c8910d20b2a3d8ab10bcd2e6,IL,PAS,606594004,0964110A,DOUBLE PARKING OR STANDING,18.0,CPD,TOYT,100,200,0.0,0.0,Dismissed,2018-03-06 00:00:00,VIOL,Not Liable,5210407390,9121,"100 e pearson st, chicago, il",2015-01-01 06:37:00,6
6821098,9192704289,6339 S RACINE,e1b14818d82ce4afbedac867e81fe8d61f53fa970decf9b9b4a4e50865411dfb,IL,TMP,60639,0964080A,RUSH HOUR PARKING,498.0,DOF,PONT,100,200,200.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5210276380,503,"6300 s racine, chicago, il",2015-01-01 06:38:00,6
6821099,9192654920,6353 S RACINE,59c7286e93d6a8830a394cff619fe1d5c6bbef667af405a416db8064fcb4a395,IL,TMP,,0964080A,RUSH HOUR PARKING,498.0,DOF,BUIC,100,200,100.0,0.0,Define,2017-12-27 00:00:00,,,0,687,"6300 s racine, chicago, il",2015-01-01 06:39:00,6
6821100,9192564028,3534 S WINCHESTER,7162e1ba078c3e83325e25d93c17c41a36266fa5e4c822dcb143eb361cd943ae,IL,PAS,606091211,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,CHEV,75,150,0.0,75.0,Paid,2018-01-05 00:00:00,,,5210275680,815,"3500 s winchester, chicago, il",2015-01-01 06:40:00,6
6821101,9192654919,6353 S RACINE,59c7286e93d6a8830a394cff619fe1d5c6bbef667af405a416db8064fcb4a395,IL,TMP,,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,BUIC,60,120,60.0,0.0,Define,2017-12-27 00:00:00,,,0,687,"6300 s racine, chicago, il",2015-01-01 06:40:00,6
6821102,68711514,3946 W MONROE,5e39f96df529ca80861e50e53f28cd5881fbfc8f9d06a0f4a51b7468379d6de4,IL,PAS,606242821,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",11.0,CPD,NISS,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5210364220,19600,"3900 w monroe, chicago, il",2015-01-01 06:40:00,6
6821103,9192728707,1554 N HARDING AVE,5fe471003cf32ecaf0508dd594d6102490a9c471614153774b0e626002e66550,IL,PAS,606512050,0964160B,CURB LOADING ZONE,498.0,DOF,FORD,60,120,0.0,60.0,Paid,2018-01-25 00:00:00,VIOL,,5204246990,727,"1500 n harding ave, chicago, il",2015-01-01 06:40:00,6
6821104,9192733757,4853 N AVERS,af04fb19f70c2a53654a5770dd90b6e211bdc2a960fc9983f428e95a1c692be5,IL,PAS,60618,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,HOND,75,150,0.0,75.0,Paid,2018-01-31 00:00:00,VIOL,,5207692240,139,"4800 n avers, chicago, il",2015-01-01 06:41:00,6
6821105,9192695090,3147 N ROCKWELL,650d8232f78641cadd472eec8cd8c4a83bf90c7e897173aa757422e2be35507e,IL,PAS,606185933,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,PONT,60,120,0.0,120.0,Paid,2018-04-20 00:00:00,SEIZ,,5208618330,715,"3100 n rockwell, chicago, il",2015-01-01 06:43:00,6
6821106,68787944,3661 W GEORGE,b54fe89aa4e414a92e451712d3d65c9a2f5aa7ae536eda65b6b65fe564ac8f2e,IL,PAS,,0964110C,PARK OR STAND ON CROSSWALK,25.0,CPD,HOND,60,120,60.0,0.0,Define,2018-01-22 00:00:00,,,0,9455,"3600 w george, chicago, il",2015-01-01 06:43:00,6
6821107,9192675383,2712 N PAULINA,b2912685cbf075b1a07c07a38408054c5843d38b195f48cd223351f97ac6cfca,OH,PAS,45208,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,CHEV,60,120,0.0,0.0,Dismissed,2018-04-17 00:00:00,VIOL,Not Liable,5210566910,637,"2700 n paulina, chicago, il",2015-01-01 06:43:00,6
6821108,68823526,3959 W CORNELIA,1aaa0b08f10a565d170919c9e78f7eb4396e55719bcc68714be51a7ecf17d152,IL,PAS,606472211,0964150B,PARKING/STANDING PROHIBITED ANYTIME,17.0,CPD,GMC,75,150,0.0,75.0,Paid,2018-02-11 00:00:00,DETR,,5196752010,11517,"3900 w cornelia, chicago, il",2015-01-01 06:45:00,6
6821109,68946780,5628 S MICHIGAN,7d6804aee2a808fc0bb2d0987cb06c280a12941ae885c42661a560b3f33c0178,IL,PAS,606281902,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,2.0,CPD,PONT,60,120,34.14,112.26,Notice,2018-01-10 00:00:00,FINL,,5016555740,18776,"5600 s michigan, chicago, il",2015-01-01 06:45:00,6
6821110,69053137,2708 S PRAIRIE AVE,6ccfd73d8aad2c527dec1bd85794c59c170475aa1db9e1bf92c2a84fe4bc8610,VT,TRK,,0964090E,RESIDENTIAL PERMIT PARKING,1.0,CPD,DODG,75,150,75.0,0.0,Define,2018-01-02 00:00:00,,,0,8836,"2700 s prairie ave, chicago, il",2015-01-01 06:45:00,6
6821111,9192703139,3329 W SCHUBERT,f37966e0251270818ae28eda66fec435e1f999f82e65c22cdeeb5de611ec4000,IL,PAS,606471433,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,FORD,60,120,120.0,0.0,Notice,2018-01-04 00:00:00,SEIZ,,5190807260,628,"3300 w schubert, chicago, il",2015-01-01 06:47:00,6
6821112,68920359,7446 S PRINCETON,d8eabba8620c63f6ade3138c39f06c5e4d8f9929527c9ee520c85f975ea60df9,IL,PAS,605593353,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,CHEV,60,120,60.0,0.0,Define,2018-01-05 00:00:00,,,0,19853,"7400 s princeton, chicago, il",2015-01-01 06:47:00,6
6821113,68878851,5041 S KEELER,22d1a96c67c70b6f65c7e357601bad4b8c305c37a4f2654fe90545cc9ed84f77,IL,PAS,60632,0964150B,PARKING/STANDING PROHIBITED ANYTIME,8.0,CPD,LINC,75,150,75.0,0.0,Court,2018-01-25 00:00:00,,,5199809570,18846,"5000 s keeler, chicago, il",2015-01-01 06:47:00,6
6821114,9192728708,1552 N HARDING AVE,90d05ec5ff56ff21e93047671944bc69197a59ed3eaed208421ca81fdb94d586,IL,PAS,606222845,0964160B,CURB LOADING ZONE,498.0,DOF,GMC,60,120,0.0,60.0,Paid,2018-01-14 00:00:00,VIOL,,5188645290,727,"1500 n harding ave, chicago, il",2015-01-01 06:47:00,6
6821115,9192733758,4924 N AVERS,36d258dc5797528394c0337a73d86b80987ea04040eef388791f4e536e7517b8,IL,PAS,606256011,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,HOND,60,120,0.0,120.0,Paid,2018-04-23 00:00:00,FINL,,5210276990,139,"4900 n avers, chicago, il",2015-01-01 06:47:00,6
6821116,9192773010,5313 W DRUMMOND PLACE,93f89ac46838421ce082dc3e12c6faad7e2acc82e2c8f04c139def194dbb62ed,IL,DLC,,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,HOND,75,150,75.0,0.0,Define,2017-12-27 00:00:00,,,0,638,"5300 w drummond place, chicago, il",2015-01-01 06:48:00,6
6821117,68957357,130 N ABERDEEN ST,93fdb85f65216a77882077c077b443929124e16e48afef56bfc9830d79c4ec34,IL,TRK,,0964100A,WITHIN 15' OF FIRE HYDRANT,12.0,CPD,FORD,150,300,0.0,150.0,Paid,2018-02-06 00:00:00,,,0,9342,"100 n aberdeen st, chicago, il",2015-01-01 06:48:00,6
6821118,9192672707,7337 S YATES,b4902ad929b66d32480ca238e37afc51d0b7a8563c3c92d3a9834e4571f0f752,IL,PAS,606493420,0964080A,RUSH HOUR PARKING,498.0,DOF,BUIC,100,200,0.0,100.0,Paid,2018-02-16 00:00:00,DETR,,5210276030,92,"7300 s yates, chicago, il",2015-01-01 06:50:00,6
6821119,69074180,49 E OAK,a19005a9fdcdc0ac0cc1fbff6e52eb52c9de19d06a73d54a80fbd5d56e6dbdf8,IL,PAS,603042244,0964080A,RUSH HOUR PARKING,495.0,Miscellaneous,HYUN,100,200,200.0,0.0,Notice,2018-02-01 00:00:00,FINL,,5208457530,331,"1 e oak, chicago, il",2015-01-01 06:51:00,6
6821120,9192703140,3329 W SCHUBERT,f37966e0251270818ae28eda66fec435e1f999f82e65c22cdeeb5de611ec4000,IL,PAS,606471433,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,FORD,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5190807260,628,"3300 w schubert, chicago, il",2015-01-01 06:51:00,6
6821121,68770679,2746 N AUSTIN,6147818cd27fc4ffd6a48c0cd1155c74dea27215087ce840c90f27bfd195c8ba,IL,PAS,606141117,0964080A,RUSH HOUR PARKING,25.0,CPD,JEEP,100,200,0.0,0.0,Dismissed,2018-04-11 00:00:00,VIOL,Not Liable,5210407410,8988,"2700 n austin, chicago, il",2015-01-01 06:52:00,6
6821122,68918269,6935 S THROOP,62c5c55551557fb500983262b4bcd2c9bc37a3f9a401aa7e19069dcc573b04a4,IL,PAS,604731136,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,HYUN,60,120,146.4,0.0,Notice,2018-01-10 00:00:00,FINL,,5074342090,13569,"6900 s throop, chicago, il",2015-01-01 06:52:00,6
6821123,9192641506,3571 S ARCHER,042f7d1996971ef7aaea862f47d9e6e06e8d6fe42cbadb127c3b4670ccbd7ce8,IL,PAS,604512339,0964080A,RUSH HOUR PARKING,498.0,DOF,FORD,100,200,0.0,100.0,Paid,2018-03-04 00:00:00,DETR,,5181640900,745,"3500 s archer, chicago, il",2015-01-01 06:52:00,6
6821124,9192760804,601 N LEAVITT,36fd464fd033d8d411083d20ae758bbeb3ae69ec900dcc101a46a5f1edac134d,IL,PAS,606223506,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,LINC,60,120,0.0,60.0,Paid,2018-03-15 00:00:00,DETR,,5186403160,641,"600 n leavitt, chicago, il",2015-01-01 06:52:00,6
6821125,9192749808,1000 W 18TH PL,e4dfa3884c53014fbe743ac04be930dca466f5248c525cd8dcbadda83c5721c4,IL,PAS,606177357,0964100D,DISABLED CURB CUT,498.0,DOF,FORD,75,150,0.0,75.0,Paid,2018-03-12 00:00:00,DETR,,5192710800,791,"1000 w 18th pl, chicago, il",2015-01-01 06:52:00,6
6821126,9192728709,1534 N HARDING AVE,3027047078410bf447a67263c8615ec4504be7c9c6d327759c11ba482c9548f2,IL,PAS,606223408,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,HOND,75,150,0.0,75.0,Paid,2018-01-11 00:00:00,VIOL,,5197435150,727,"1500 n harding ave, chicago, il",2015-01-01 06:53:00,6
6821127,9192760805,601 N LEAVITT,36fd464fd033d8d411083d20ae758bbeb3ae69ec900dcc101a46a5f1edac134d,IL,PAS,606223506,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498.0,DOF,LINC,200,400,0.0,200.0,Paid,2018-03-15 00:00:00,DETR,,5186403160,641,"600 n leavitt, chicago, il",2015-01-01 06:53:00,6
6821128,9192773011,5258 W DRUMMOND PLACE,ca3dd7f16e83f1ab556f00dd57a178b6aa316a8dfa969cfdc7119074561e7491,IL,PAS,606391521,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,ACUR,75,150,150.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5142040670,638,"5200 w drummond place, chicago, il",2015-01-01 06:54:00,6
6821129,9192699181,4033 W EASTWOOD,49eb81104284419b53b0692b792589ec31b899285b3c36d123482570debfe085,IL,PAS,60630,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498.0,DOF,HOND,60,120,120.0,0.0,Notice,2018-01-04 00:00:00,FINL,,5210384100,119,"4000 w eastwood, chicago, il",2015-01-01 06:54:00,6
6821130,69062250,4143 W GRENSHAW,75df61b90e3843cdbf85ea836425b9a5dc74dae5f657a7adbb6611fe325a59eb,IL,PAS,606243909,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,11.0,CPD,PONT,60,120,0.0,60.0,Paid,2018-01-05 00:00:00,,,5201811240,10887,"4100 w grenshaw, chicago, il",2015-01-01 06:54:00,6
6821131,9192736466,3571 S ARCHER,3226c582a732004ae42aa2e061a21b3e11d902c6b1733167b2c06f4a8d787956,IL,UVT,604382458,0964080A,RUSH HOUR PARKING,498.0,DOF,FORD,100,200,200.0,0.0,Notice,2018-04-10 00:00:00,FINL,Liable,5210384970,807,"3500 s archer, chicago, il",2015-01-01 06:55:00,6
6821132,9192754947,3415 W DRUMMOND PLACE,dd519388fa31c5e9ec6758c35b81ef118cdd3c00aed1bb248f0ad6a31c608bbe,IL,PAS,606471211,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,CADI,60,120,0.0,0.0,Dismissed,2018-04-19 00:00:00,VIOL,Not Liable,5210277630,643,"3400 w drummond place, chicago, il",2015-01-01 06:55:00,6
6821133,9192749809,932 W 18TH PL,5c5e0aa35321d1dd0c264f22f1e93236dfbc9164a6cf75d16c9d3778b720a5ae,IL,PAS,606083407,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,BUIC,75,150,0.0,75.0,Paid,2018-01-03 00:00:00,,,0,791,"900 w 18th pl, chicago, il",2015-01-01 06:55:00,6
6821134,9192733759,5054 N AVERS,48e6cd4f1a5dfaf0e414c607d5a287ea132f1838736fc25b24fa69cffc3c80e1,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,NISS,75,150,0.0,75.0,Paid,2017-12-30 00:00:00,,,0,139,"5000 n avers, chicago, il",2015-01-01 06:55:00,6
6821135,69219121,1335 W HOD,8410fb6f878320fce8aa80ec48af5b571d94e9e5fc6a6067b13dfdb6adcd7839,IL,PAS,60660,0964100C,BLOCK ACCESS/ALLEY/DRIVEWAY/FIRELANE,24.0,CPD,VOLV,150,300,0.0,150.0,Paid,2018-02-03 00:00:00,VIOL,,5206518450,2720,"1300 w hod, chicago, il",2015-01-01 06:55:00,6
6821136,68732308,10428 S CALUMET,07a606ccd1735aaddf62594a9710129d844496643dfc986edc7deb6ae544a566,IL,PAS,606282835,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,5.0,CPD,CHEV,60,120,0.0,60.0,Paid,2018-02-16 00:00:00,VIOL,,5089510240,16993,"10400 s calumet, chicago, il",2015-01-01 06:56:00,6
6821137,69053138,2702 S PRAIRIE AVE,25635b5af501c9c5ab06726f845cdad83fb68cb9451b2c29aba1daa01261fa22,IL,PAS,606202117,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",1.0,CPD,JEEP,200,400,200.0,0.0,Court,2018-01-04 00:00:00,,,5210347330,8836,"2700 s prairie ave, chicago, il",2015-01-01 06:56:00,6
6821138,9192728710,1517 N HARDING AVE,f1f4f7830d979ff98c815be035fa146bdf899b66ddb206e27787eada6476d77e,NC,VET,286814194,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,KIA,75,150,0.0,75.0,Paid,2018-03-28 00:00:00,DETR,,5210902410,727,"1500 n harding ave, chicago, il",2015-01-01 06:56:00,6
6821139,9192703681,1927 W 36TH ST,41da86f5b6cbb375180b8aa54c2bf0dd14233e1f031cb6c906d84d6407442fdf,IL,PAS,606091144,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,ACUR,75,150,0.0,150.0,Paid,2018-03-23 00:00:00,FINL,,5190459910,802,"1900 w 36th st, chicago, il",2015-01-01 06:56:00,6
6821140,9192616021,4423 S CALIFORNIA AVE,a9a39310906fdb099425a37a692856bbb77ac2bcf21842ea29b4ed3d531c00e9,IL,PAS,60623,0964080A,RUSH HOUR PARKING,498.0,DOF,JEEP,100,200,0.0,100.0,Paid,2018-02-15 00:00:00,DETR,,5191055300,797,"4400 s california ave, chicago, il",2015-01-01 06:58:00,6
6821141,9192733760,5054 N AVERS,edfca12ee235b3b2393be6f769213a56a7b72614198838f0b44dba129dbc9bd6,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,MAZD,75,150,0.0,75.0,Paid,2017-12-30 00:00:00,,,0,139,"5000 n avers, chicago, il",2015-01-01 07:00:00,7
6821142,9192760806,536 N LEAVITT,ba6f057da6a1819438c6b498e631a5f66a2223fe1849d54bc071752089e610b3,IL,TMP,60639,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,NISS,60,120,0.0,0.0,Dismissed,2018-02-23 00:00:00,VIOL,Not Liable,5210128450,641,"500 n leavitt, chicago, il",2015-01-01 07:00:00,7
6821143,9192686995,6358 S NORMAL AVE,1213e87f2b2c81712fddc33a7c5e047731601c781942582e03ecc326a249db96,IL,PAS,60636,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498.0,DOF,PONT,60,120,120.0,0.0,Notice,2018-01-04 00:00:00,FINL,,5210172430,686,"6300 s normal ave, chicago, il",2015-01-01 07:00:00,7
6821144,9192703141,3430 W SCHUBERT,1a7bc22fc21888fb335276a749e8af7538d9d37724690f453fdb99978a7d95fe,IL,PAS,60651,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,FORD,75,150,0.0,75.0,Paid,2018-03-09 00:00:00,DETR,,5210276330,628,"3400 w schubert, chicago, il",2015-01-01 07:00:00,7
6821145,9192738049,3601 S HAMILTON,1c75bdda65a2a1a58325ec2dd93a549265f2ca4794da4aa6d74c48d78db08275,IL,PAS,60632,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,DODG,75,150,0.0,75.0,Paid,2018-01-06 00:00:00,,,5210277210,811,"3600 s hamilton, chicago, il",2015-01-01 07:00:00,7
6821146,68788919,10428 S CALUMET,07a606ccd1735aaddf62594a9710129d844496643dfc986edc7deb6ae544a566,IL,PAS,606282835,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",5.0,CPD,CHEV,200,400,0.0,200.0,Paid,2018-02-26 00:00:00,DETR,,5089510240,7429,"10400 s calumet, chicago, il",2015-01-01 07:01:00,7
6821147,9192733761,5110 N AVERS,73bb7ba15e0a440a5f913e4cf643dd5221cc9342626436dfbf6515da081f5028,IL,TRK,606256015,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,DODG,75,150,0.0,75.0,Paid,2018-02-01 00:00:00,VIOL,,5197433530,139,"5100 n avers, chicago, il",2015-01-01 07:02:00,7
6821148,69052983,100 S WACKER,bf4c9ccaba7f3ee7dee6ed85c44fd7d7bb0f59aaa50f2f3898d02a8b9c3bed0c,IL,PAS,608272842,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,1.0,CPD,JAGU,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5210347290,2500,"100 s wacker, chicago, il",2015-01-01 07:02:00,7
6821149,69019060,2302 N KEDZIE,0818569b505a082f89d2d27b97c094f690afc5f8d9ad24d468a4b776feef5260,IL,PAS,606455022,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",14.0,CPD,HOND,200,400,200.0,0.0,Court,2018-02-01 00:00:00,VIOL,,5186635760,5172,"2300 n kedzie, chicago, il",2015-01-01 07:03:00,7
6821150,9192675384,2720 N MARSHFIELD,cec46cfd6a6e4f8ea3f77042f515e73e11cd5bf4f576d3ae6f648fed8a69001b,WI,PAS,532232251,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,LEXU,60,120,0.0,0.0,Dismissed,2018-05-11 00:00:00,VIOL,Not Liable,5210566920,637,"2700 n marshfield, chicago, il",2015-01-01 07:04:00,7
6821151,9192616022,5023 S CALIFORNIA AVE,632a186b2cf3fb24b9bb0630b212d9adfe857421068d0d8eb15afa4dfbdd15fc,IL,PAS,60632,0964080A,RUSH HOUR PARKING,498.0,DOF,CHEV,100,200,100.0,100.0,Notice,2018-01-03 00:00:00,FINL,,5210275760,797,"5000 s california ave, chicago, il",2015-01-01 07:04:00,7
6821152,68946954,4700 S STATE,4fa79e5f13dc59e040f6a4b3d35e546e1e09af048c53fb657f5296de389e1a94,IL,PAS,606153519,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,2.0,CPD,NISS,60,120,0.0,60.0,Paid,2018-03-16 00:00:00,DETR,,5207729170,17020,"4700 s state, chicago, il",2015-01-01 07:04:00,7
6821153,68920360,7332 S PERRY,a408ade8e580363f98d06efcbaca17cd76ccabbf3307f34c6a3d55f527103f1f,IL,TMP,60621,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,FORD,60,120,0.0,120.0,Paid,2018-03-23 00:00:00,FINL,,5210363190,19853,"7300 s perry, chicago, il",2015-01-01 07:05:00,7
6821154,9192760807,450 N LEAVITT,8e803c480b43a6b47057c86c897a71e511e2a70447b4b22e7e7348b5f9a306a4,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,498.0,DOF,SUBA,100,200,0.0,100.0,Paid,2018-01-01 00:00:00,,,0,641,"400 n leavitt, chicago, il",2015-01-01 07:05:00,7
6821155,68714527,842 N HARDING,c1a73502a226ab8d7a595db0904873169a02fa8076d92f436aae31d278107d47,IL,PAS,60639,0964090E,RESIDENTIAL PERMIT PARKING,11.0,CPD,CHEV,75,150,0.0,75.0,Paid,2018-01-31 00:00:00,VIOL,,5186961320,10136,"800 n harding, chicago, il",2015-01-01 07:05:00,7
6821156,9192749810,1853 S SANGAMON,d40c331ad8b03612ee80952ad2552907fa3fc093c4de50f2b80d1e68894c6b5f,IN,PAS,468024709,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,FORD,60,120,120.0,0.0,Notice,2017-12-28 00:00:00,FINL,,5121659550,791,"1800 s sangamon, chicago, il",2015-01-01 07:05:00,7
6821157,9192616023,5011 S CALIFORNIA AVE,afa0ef22adea59bf00284a2186770731f81251b15d0093ced2923b3a5104a00d,IL,PAS,604023853,0964080A,RUSH HOUR PARKING,498.0,DOF,ACUR,100,200,0.0,100.0,Paid,2018-01-29 00:00:00,VIOL,,5204969510,797,"5000 s california ave, chicago, il",2015-01-01 07:06:00,7
