,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
7318,7318,9191926675,2017-06-09 20:50:00,3005 N CLIFFORD,d3f695e06bb18630b77530811672f7b8eb1a5e0121f111dcf5b0c16106849ad6,IL,PAS,605323238.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,MAZD,75,150,0.0,75.0,Paid,2017-06-14 00:00:00,,,0,1626,"3000 n clifford, chicago, il",60646,41.98532899889158,-87.75274611244268
7319,7319,9191819271,2017-06-09 20:50:00,1109 W ARGYLE,58b573f55fe1178e9654df83677a2ab6d4ad808771164702b474fb15fc0572e1,IL,PAS,600771142.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,HYUN,60,120,0.0,60.0,Paid,2017-07-16 00:00:00,VIOL,,5109173790,1623,"1100 w argyle, chicago, il",60640,41.97321149956731,-87.65815852553523
7320,7320,9191902004,2017-06-09 20:50:00,3417 N SOUTHPORT AV,abb02f5f41ee14e7f533902c675062309907bc29f6135106bd634399d11a4cdc,IL,PAS,604339551.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,122.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5202725320,830,"3400 n southport av, chicago, il",60657,41.94404614416578,-87.66387624507915
7321,7321,9191887231,2017-06-09 20:50:00,1317 W 18TH ST,1b726c3b18159947c03093a39faf3dbc10375369e56a932e208fd7333e7072b8,IL,PAS,601374906.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-23 00:00:00,VIOL,,5170009630,1606,"1300 w 18th st, chicago, il",60608,41.857873513994036,-87.65963041326678
7322,7322,9191901143,2017-06-09 20:50:00,1612 S WABASH,b2b5983a34b2f33697088277b5ca337495431aef8913e946770cd9da1d3b523e,IL,PAS,606266113.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-28 00:00:00,VIOL,,5092836520,1565,"1600 s wabash, chicago, il",60616,41.859773413266794,-87.62566637431445
7323,7323,9191776782,2017-06-09 20:50:00,823 W ARMITAGE AV,0442aaeda071a5ed664615a6e0aa91a571c589af9655abf42db72fad119c298d,IN,PAS,463111809.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,122.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5205845290,1619,"800 w armitage av, chicago, il",60614,41.91815348124546,-87.64946138773155
7324,7324,9191901990,2017-06-09 20:50:00,1924 W NORTH AVE,5b9501fd2d2041a447140df889414bb101b6e6b2b4fffdfe2d3e73af7c915a08,IL,PAS,60612.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,LEXU,75,150,0.0,75.0,Paid,2017-10-13 00:00:00,DETR,Liable,5179655750,1385,"1900 w north ave, chicago, il",60622,41.91056879173659,-87.6760591441269
7325,7325,67858216,2017-06-09 20:51:00,8014 S ASHLAND,c847247dcfee25d6cf7e7bc3d8fac3eafb09b0fecbf1450722e76ed289099a14,IL,TMP,60642.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,2,CPD,INFI,60,120,146.4,0.0,Notice,2017-08-18 00:00:00,SEIZ,,5204827060,17108,"8000 s ashland, chicago, il",60620,41.74801180099834,-87.66340878660026
7326,7326,9191899109,2017-06-09 20:51:00,650 N KINGSBURY,614925f05a6b84b8eda97ea750e4df418850500966d8f9e0f5933e443fc9b9a2,IL,PAS,606428213.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,TOYT,100,200,0.0,100.0,Paid,2017-07-11 00:00:00,VIOL,,5202531680,1511,"600 n kingsbury, chicago, il",60654,41.89395863505434,-87.64151795214862
7327,7327,9191897992,2017-06-09 20:51:00,1414 W CHICAGO AVE,91b1425c8af075a67a70509c45b7203687da0fa7fbb2a9960e79537d4e044d4d,IL,PAS,60636.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,MERZ,60,120,0.0,60.0,Paid,2017-08-18 00:00:00,DETR,,5200728050,1613,"1400 w chicago ave, chicago, il",60642,41.89616549321932,-87.66315836081135
7328,7328,9191910885,2017-06-09 20:51:00,1420 W TAYLOR ST,90e31c16d35c28b5862243403e631d30b5169d484d73657e5a887c78e663fbec,IL,PAS,600605604.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,INFI,50,100,0.0,50.0,Paid,2017-06-15 00:00:00,,,5161826690,1374,"1400 w taylor st, chicago, il",60607,41.869370460470755,-87.66251052844942
7329,7329,68142165,2017-06-09 20:52:00,2025 N CHARLESTON,cba9d8f67cdc705462ad2aa9df4c9ef35e0cd2c8d783e30e4fb4001daaa4235b,IL,PAS,604231129.0,0964090E,RESIDENTIAL PERMIT PARKING,14,CPD,HOND,75,150,0.0,75.0,Paid,2017-07-20 00:00:00,VIOL,,5205989850,10475,"2000 n charleston, chicago, il",60647,41.919942997740804,-87.67847199774081
7330,7330,9191901991,2017-06-09 20:52:00,1940 W NORTH AVE,2162c22a6a8d7ca7d27a1778ed558ded5c9c7d1b18f0a927e5f6e584931fb6dc,IL,PAS,606292803.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,DODG,60,120,0.0,60.0,Paid,2017-07-06 00:00:00,VIOL,,5180523520,1385,"1900 w north ave, chicago, il",60622,41.910497474897475,-87.6767100925616
7331,7331,9191902291,2017-06-09 20:52:00,2553 W DEVON,9e9349b4493fb9c48173538d3bab0a94dcd9240dbc3f79e72b6c381e44ea960c,IL,PAS,60625.0,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,502,DOF,JEEP,100,200,0.0,100.0,Paid,2017-07-27 00:00:00,DETR,,5195217630,1251,"2500 w devon, chicago, il",60659,41.99765552120741,-87.69435780391252
7332,7332,9191758767,2017-06-09 20:52:00,1226 N DEARBORN ST,17841714453603d57c1e9e6b432b380798c72e60e7b4288bfed7efdf1dde7c05,IL,PAS,60616.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,TOYT,75,150,0.0,75.0,Paid,2017-07-05 00:00:00,VIOL,,5022314240,1462,"1200 n dearborn st, chicago, il",60610,41.904764968636385,-87.63004736320595
7333,7333,9191910886,2017-06-09 20:52:00,1420 W TAYLOR ST,90e31c16d35c28b5862243403e631d30b5169d484d73657e5a887c78e663fbec,IL,PAS,600605604.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,INFI,60,120,0.0,60.0,Paid,2017-06-15 00:00:00,,,5161826690,1374,"1400 w taylor st, chicago, il",60607,41.869370460470755,-87.66251052844942
7334,7334,9191901144,2017-06-09 20:52:00,1600 S WABASH,68c07499ec0adfe938e0e20a442d11a8409da23ca12fe45fa2a403918d8619f5,IL,PAS,605214731.0,0976160D,NONCOMPLIANT PLATE(S),502,DOF,FORD,60,120,0.0,0.0,Dismissed,2017-09-21 00:00:00,,Not Liable,5180586300,1565,"1600 s wabash, chicago, il",60616,41.86007041326678,-87.62567591427639
7335,7335,9191903061,2017-06-09 20:52:00,338 E OHIO ST,b26d189cd5cc5b10d71c5234b7d51a5f0bb1f05ec99496d3809d0db23fd6ed05,IL,PAS,60606.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,MERZ,60,120,0.0,146.4,Paid,2018-04-27 00:00:00,SEIZ,,5203400310,1529,"300 e ohio st, chicago, il",60611,41.89269974340773,-87.61861066075053
7336,7336,9191887232,2017-06-09 20:52:00,1309 W 18TH ST,3e389559f3ff6ae8bce71cb5f0e4db149c7078673e6cb1f732a953b102383f08,IL,PAS,604641596.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHRY,50,100,0.0,50.0,Paid,2017-07-27 00:00:00,DETR,,5144516070,1606,"1300 w 18th st, chicago, il",60608,41.857825072580454,-87.65930292741953
7337,7337,68168216,2017-06-09 20:53:00,7067 N DAMEN,2d56b89140d68656fd85d76d098fc0bc6fcf6e97909d5d1e25dfdf5c8d6026a9,IL,PAS,606264159.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",24,CPD,MINI,200,400,0.0,200.0,Paid,2017-06-28 00:00:00,VIOL,,5149664040,11009,"7000 n damen, chicago, il",60645,42.010551934293765,-87.68014712728899
7338,7338,9191926676,2017-06-09 20:53:00,3045 N CLIFFORD,d0fc6df1472d2e8c8a804f6990dd3e1548b76681326d206e8303ac36d4889d69,IL,PAS,606161029.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,MINI,75,150,0.0,75.0,Paid,2017-06-26 00:00:00,VIOL,,5201176790,1626,"3000 n clifford, chicago, il",60646,41.98532899889158,-87.75274611244268
7339,7339,9191902440,2017-06-09 20:53:00,6304 N OAKLEY AVE,466c8615215f286b5b9779fe4868dfaf74939dacd91b5ed3ae70b3ccb5f8da48,IL,PAS,606592977.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,TOYT,60,120,0.0,60.0,Paid,2017-06-20 00:00:00,VIOL,,5189708890,1126,"6300 n oakley ave, chicago, il",60659,41.99615054954123,-87.68742591038125
7340,7340,68103266,2017-06-09 20:53:00,250 S COLUMBUS DR,313dc6f2a87f6456bcae16ce8192c0bbe080d3568a492d25acdcfa749653f19e,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,211,CPD-Other,NISS,150,300,0.0,150.0,Paid,2017-06-16 00:00:00,,,0,15792,"200 s columbus dr, chicago, il",60603,41.87958504555189,-87.62081277545288
7341,7341,9191887233,2017-06-09 20:54:00,1249 W 18TH ST,05aea068d5e05732ad175d570602111fbf425a39d17ab464a53ed4be426f22b3,IL,PAS,60632.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HOND,50,100,0.0,50.0,Paid,2017-06-22 00:00:00,VIOL,,5205848090,1606,"1200 w 18th st, chicago, il",60608,41.85784738532163,-87.65795218649113
7342,7342,9191903062,2017-06-09 20:54:00,333 E OHIO ST,318dc3a14e6e863092e97666d6132cd36915b7575cd74e1cf1f104454292cc22,IL,PAS,606149356.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,JEEP,65,130,0.0,65.0,Paid,2017-07-10 00:00:00,VIOL,,5187903500,1529,"300 e ohio st, chicago, il",60611,41.89253913488841,-87.61903508772821
7343,7343,9191902292,2017-06-09 20:55:00,6356 N MAPLEWOOD,baab7631de6ef0c149bf6ec281d857ef2c288699e27d10783e36ae69fac7769c,IL,TXI,607123810.0,0964100A,WITHIN 15' OF FIRE HYDRANT,502,DOF,TOYT,150,300,0.0,150.0,Paid,2017-06-26 00:00:00,VIOL,,5175827510,1251,"6300 n maplewood, chicago, il",60659,41.997296166290525,-87.69358791294214
7344,7344,64606730,2017-06-09 20:55:00,322 E 46,a680555a9ad393df8de4b47b8b22216ac4dcd42374c4128259df3e0d6b89a658,IL,TMP,60621.0,0976160A,REAR AND FRONT PLATE REQUIRED,140,CPD,MERC,60,120,146.4,0.0,Notice,2017-06-29 00:00:00,SEIZ,,5205615800,8627,"300 e 46, chicago, il",60653,41.8112439612417,-87.61896711878602
7345,7345,9191758768,2017-06-09 20:55:00,1218 N DEARBORN ST,366960bbaaf78116aafdb3819dba5013a760f139eff56a59089b5351198fde9a,IN,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,JEEP,75,150,0.0,75.0,Paid,2017-06-13 00:00:00,,,0,1462,"1200 n dearborn st, chicago, il",60610,41.90431390283537,-87.63005683926676
7346,7346,9191901145,2017-06-09 20:56:00,69 E 16TH ST,65d550f21cb3103ab033b937ac1d5d5f54dd03913ec3081bdb03d92ae879d6fb,IL,PAS,606371827.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,JEEP,200,400,0.0,200.0,Paid,2017-06-23 00:00:00,VIOL,,5205850430,1565,"1 e 16th st, chicago, il",60616,41.860184543424396,-87.62467080391252
7347,7347,9191758769,2017-06-09 20:56:00,1216 N DEARBORN ST,c759b323805ede4c2b25e6ebae4f8d161f42ca1083bd911bf8f98717414c05f3,IL,PAS,601263228.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,60.0,Paid,2017-07-16 00:00:00,VIOL,,5205845020,1462,"1200 n dearborn st, chicago, il",60610,41.904584968636385,-87.63004638874116
7348,7348,9191903063,2017-06-09 20:56:00,329 E OHIO ST,69ab83c93d79d77ff5bb0872ae29d088dc7719d1908aab484e9ef6721d687db5,OH,PAS,45458.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,SUBA,60,120,0.0,0.0,Dismissed,2017-10-06 00:00:00,,Not Liable,5205907520,1529,"300 e ohio st, chicago, il",60611,41.89253690010139,-87.61917736916837
7349,7349,9191903064,2017-06-09 20:56:00,329 E OHIO ST,69ab83c93d79d77ff5bb0872ae29d088dc7719d1908aab484e9ef6721d687db5,OH,PAS,45458.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,SUBA,60,120,0.0,0.0,Dismissed,2017-10-06 00:00:00,,Not Liable,5205907520,1529,"300 e ohio st, chicago, il",60611,41.89253690010139,-87.61917736916837
7350,7350,9191791524,2017-06-09 20:56:00,799 W BROMPTON,6b8f88a6f577f1daad350c8638ac6046b0e0d72fa89472bf327d13a11bf1efb7,IL,PAS,60613.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,TOYT,75,150,0.0,75.0,Paid,2017-08-05 00:00:00,DETR,,5202458250,1594,"700 w brompton, chicago, il",60657,41.94628668679477,-87.64937425703917
7351,7351,9191899110,2017-06-09 20:56:00,440 W ONTARIO ST,819415834faf8358dd474ec9956898229325c05d122e7d7ffaeb5c28eb122260,IL,PAS,606017335.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,ACUR,65,130,0.0,65.0,Paid,2017-07-20 00:00:00,VIOL,,5194515770,1511,"400 w ontario st, chicago, il",60654,41.89314051875454,-87.64028027699231
7352,7352,9191897993,2017-06-09 20:56:00,1502 W CHICAGO AV,4787025aed766f905f30636b72d83f12d7d7e5285cf437f6b97ee8447a654488,IL,PAS,60660.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-28 00:00:00,VIOL,,5205849560,1613,"1500 w chicago av, chicago, il",60642,41.896190062854046,-87.66506625963824
7353,7353,9191902293,2017-06-09 20:57:00,6340 N MAPLEWOOD,7978e870d847650df77a49c1a3462e52a591e73401afcdc7ecc3a0ca933cf522,IL,PAS,600565363.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,FORD,75,150,0.0,75.0,Paid,2017-06-16 00:00:00,,,5205850920,1251,"6300 n maplewood, chicago, il",60659,41.99704099417161,-87.69355596866505
7354,7354,9191919856,2017-06-09 20:58:00,625 S CLARK,f85eefa5ef3f46c5db6eb13262406b82f70fa6548013f7bc06eca8931dd1f40f,IL,PAS,601897134.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,VOLK,60,120,0.0,60.0,Paid,2017-06-14 00:00:00,,,0,1628,"600 s clark, chicago, il",60605,41.873859199001686,-87.63062214790256
7355,7355,67936833,2017-06-09 20:58:00,4738 W VAN BUREN,28f6a70f4c6a291fea5187c872ecdb3c833f550a998544c7c132179e9c181644,IL,PAS,606212437.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,11,CPD,HYUN,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5193359210,13032,"4700 w van buren, chicago, il",60644,41.87506746047075,-87.74423044463038
7356,7356,9191902441,2017-06-09 20:58:00,6326 N OAKLEY AVE,f9430db936b29cd27f21cd7adee36d2213213e4bc2007f3499800dc91c759f5d,IL,PAS,60193.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,INFI,75,150,0.0,75.0,Paid,2017-06-22 00:00:00,VIOL,,5182884250,1126,"6300 n oakley ave, chicago, il",60659,41.996462934705505,-87.68745541307018
7357,7357,9191819272,2017-06-09 20:58:00,5108 N BROADWAY ST,89ed8a6021f83c489bb029737937a4978d92b2c43d3a48c1fdb4c3c67f0f2361,IL,PAS,606604280.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,MAZD,50,100,0.0,122.0,Paid,2018-04-17 00:00:00,SEIZ,,5201860710,1623,"5100 n broadway st, chicago, il",60640,41.97497276527002,-87.65988318755944
7358,7358,9191901146,2017-06-09 20:58:00,67 E 16TH ST,70c0c7bd8726a448ba0b0cebca73ff0ab7efb48b8b6bb1f0b76b643c6e6cdf92,IL,PAS,606282932.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,TOYT,200,400,0.0,200.0,Paid,2017-06-30 00:00:00,VIOL,,5197285580,1565,"1 e 16th st, chicago, il",60616,41.860181557851135,-87.62473830391252
7359,7359,9191791525,2017-06-09 20:58:00,795 W BROMPTON,b134f0e65ebb75894ddcc6445f62937935ce62a2d5b06fe3468da6c2b27f5dab,IL,PAS,600741215.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,NISS,75,150,0.0,75.0,Paid,2017-07-11 00:00:00,VIOL,,5205845310,1594,"700 w brompton, chicago, il",60657,41.94628765403995,-87.64927003637051
7360,7360,9191903065,2017-06-09 20:58:00,325 E OHIO ST,ecfe74c164241aab3741e01fb9f47a488a9dbd4ee7348c7c9328c51e0a211a14,IN,PAS,463604308.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CADI,65,130,158.6,0.0,Notice,2017-06-15 00:00:00,FINL,,5201390190,1529,"300 e ohio st, chicago, il",60611,41.89253466531437,-87.61931965060852
7361,7361,9191897994,2017-06-09 20:58:00,1504 W CHICAGO AVE,30070331b93cbce8163ceb016adf3c58f897d964dbffc0bfab79c05af35beaf6,IL,PAS,606234304.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,LEXU,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5162434060,1613,"1500 w chicago ave, chicago, il",60642,41.89618845413853,-87.66516278256897
7362,7362,67804758,2017-06-09 20:58:00,1753 W 71ST ST,27e080ed3b0f2af403c0a238b77271149858dd314036e8463dd03899b72adc7d,IL,PAS,60638.0,0976160A,REAR AND FRONT PLATE REQUIRED,7,CPD,CHEV,60,120,0.0,0.0,Dismissed,2017-08-21 00:00:00,VIOL,Not Liable,5191080660,4410,"1700 w 71st st, chicago, il",60636,41.764840513994045,-87.66832908090484
7363,7363,9191887234,2017-06-09 20:59:00,1247 W 18TH ST,02be4d25aca4760ba5f75565f1fd9c195d11dd9feddfaa711118d101ec889357,IL,PAS,60707.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,50,100,0.0,50.0,Paid,2017-06-23 00:00:00,VIOL,,5205848100,1606,"1200 w 18th st, chicago, il",60608,41.857847787287334,-87.6579236469259
7364,7364,64606731,2017-06-09 20:59:00,240 E 46TH,24c5a9eb1c4b483b846f43f19d583e85ab80998f959e4e7751ef2fe4a025ff1e,IL,PAS,606164108.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,140,CPD,SATR,60,120,0.0,120.0,Paid,2017-11-08 00:00:00,SEIZ,,5013202880,8627,"200 e 46th, chicago, il",60653,41.81123854780386,-87.62020038670337
7365,7365,9191902005,2017-06-09 21:00:00,3539 N SOUTHPORT AV,faa19d3f0cba73a896b44c9f91c79780b31b30fcf1d4ab86c46fe06d7d2cd631,IL,PAS,602012701.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-16 00:00:00,,,5158914860,830,"3500 n southport av, chicago, il",60657,41.946525199001684,-87.6639645968321
7366,7366,9191903066,2017-06-09 21:00:00,323 E OHIO ST,9479728bbcd653866533f98942cebe1fe86663313c3e7aa85c485ad55b0b9c61,IL,PAS,604291731.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,65,130,0.0,65.0,Paid,2017-07-11 00:00:00,VIOL,,5205609590,1529,"300 e ohio st, chicago, il",60611,41.89253354792086,-87.6193907913286
7367,7367,68212656,2017-06-09 21:00:00,4659 W JACKSON,da7e8e19633d7a98524e160f107f074fcbe46eec2fcae8c3ec2bf5f2a40f6dbe,IL,TMP,60644.0,0912060,"STAND, PARK, OR OTHER USE OF BUS LANE",11,CPD,NISS,90,180,180.0,0.0,Bankruptcy,2017-10-30 00:00:00,FINL,,5204809010,12006,"4600 w jackson, chicago, il",60644,41.876812589171436,-87.74235180375749
7368,7368,68080604,2017-06-09 21:00:00,919 W 55TH ST,8b196290254e7464d6bf6cf1379e81a2b427c8a84329418efa4b1cfe646a84ae,IL,PAS,606212202.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,LINC,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5199532550,14301,"900 w 55th st, chicago, il",60632,41.793355729159074,-87.71304249338671
7369,7369,9191887235,2017-06-09 21:00:00,1237 W 18TH ST,541ce78d4c79b2cebc9ab35b901ec7ea2286b68bb826b03d06cfddeac9b0e056,IL,PAS,606473482.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,MINI,50,100,0.0,100.0,Paid,2017-11-02 00:00:00,FINL,,5184092330,1606,"1200 w 18th st, chicago, il",60608,41.85784979711587,-87.65778094909973
7370,7370,68189671,2017-06-09 21:00:00,1967 N HALSTED,2078117da898009cbe23570672a767c7d8c4d2b21471a3d6d9812e8f45fecc39,IL,PAS,601932528.0,0964110C,PARK OR STAND ON CROSSWALK,18,CPD,NISS,60,120,0.0,60.0,Paid,2017-07-11 00:00:00,VIOL,,5205251900,19598,"1900 n halsted, chicago, il",60614,41.91786078573489,-87.64847267343778
7371,7371,9191902442,2017-06-09 21:00:00,6326 N OAKLEY AVE,cf846c90c24750c7bba58949ab4d8c07eadd28e4fc452e870b3baa62f1fa6597,IL,APP,60025.0,0964100A,WITHIN 15' OF FIRE HYDRANT,502,DOF,ISU,150,300,0.0,150.0,Paid,2017-06-28 00:00:00,VIOL,,5205895190,1126,"6300 n oakley ave, chicago, il",60659,41.996462934705505,-87.68745541307018
7372,7372,68104885,2017-06-09 21:00:00,8300 S COMMERCIA,05a77462a36578c5b6afea95240eedf2e59c2bee1fb5a831439dc79a94a1c97d,IL,PAS,606174755.0,0976050B,TWO HEAD LAMPS REQUIRED VISIBLE 1000',312,CPD-Other,CHRY,25,50,0.0,25.0,Paid,2017-07-12 00:00:00,VIOL,,5171419480,14413,"8300 s commercia, chicago, il",60617,41.744720155001666,-87.55175692389062
7373,7373,9191926677,2017-06-09 21:00:00,1117 W BARRY,d2f472e892b0f820c8a0d4d824c278e7e8b4798b7377a6398d20b9c25365a81a,OH,PAS,60123.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,HOND,75,150,0.0,75.0,Paid,2017-06-19 00:00:00,,,0,1626,"1100 w barry, chicago, il",60657,41.937986536211035,-87.65729049708581
7374,7374,9191899111,2017-06-09 21:01:00,411 W ONTARIO ST,8159a183e0fd1c54848b891637cf4297efb205901c3b6d1a9aaf95e9c5fc4c58,IL,PAS,604382598.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,JEEP,75,150,0.0,75.0,Paid,2017-07-07 00:00:00,VIOL,,5205849890,1511,"400 w ontario st, chicago, il",60654,41.893084477927225,-87.63968772300768
7375,7375,67858217,2017-06-09 21:01:00,8700 S LAFLIN,d23b5917c77dd29010849b4e246850cc0bea5f444308d17eea1a19453956d379,IL,PAS,606491312.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,2,CPD,NISS,60,120,0.0,60.0,Paid,2017-08-09 00:00:00,,,5131166840,17108,"8700 s laflin, chicago, il",60620,41.73550132944774,-87.66064827549177
7376,7376,68103267,2017-06-09 21:01:00,300 S COLUMBUS DR,d0aac57f68b04331aa22ee484b61ede618a102d52dd6139eb9068a1666569280,IL,PAS,606295320.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",211,CPD-Other,LEXU,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5175619510,15792,"300 s columbus dr, chicago, il",60604,41.87826968743832,-87.62082102241388
7377,7377,9191819273,2017-06-09 21:02:00,5135 N BROADWAY,2f44a42284007150daead15b1af9ed4be87abe5f706367c1d4bc2641d09f1ff5,IL,PAS,606593608.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,0.0,50.0,Paid,2017-08-09 00:00:00,DETR,,5201938630,1623,"5100 n broadway, chicago, il",60640,41.9757294390834,-87.65980202659095
7378,7378,9191902006,2017-06-09 21:02:00,3537 N SOUTHPORT,c49b6faca1c571c786bbfb95fa6cd77e59c7eec1c3de1c4adf893c97b0d6f207,IL,PAS,606403839.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,AUDI,60,120,0.0,60.0,Paid,2017-07-24 00:00:00,DETR,,5193225360,830,"3500 n southport, chicago, il",60657,41.94630019900168,-87.6639621295807
7379,7379,9191599170,2017-06-09 21:02:00,2919 N CLARK ST,6a5a8d7934d5e922b5d0dbf92b231dd4e5d7f054e09a57e01b26dee697f02860,IL,PET,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,JEEP,50,100,0.0,0.0,Dismissed,2017-09-03 00:00:00,,,0,1398,"2900 n clark st, chicago, il",60657,41.935325441080245,-87.6468414423281
7380,7380,9191776783,2017-06-09 21:02:00,2021 N BURLING,c8aca5a2adfaf57616ac46815ab200dd32a63726889b16e56bfe017306a87add,IL,PAS,606144412.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,AUDI,75,150,0.0,75.0,Paid,2017-06-18 00:00:00,VIOL,,5188664870,1619,"2000 n burling, chicago, il",60614,41.91874211518265,-87.64719162568555
7381,7381,68046315,2017-06-09 21:02:00,4824 W WALTON,787e8c2ea5c58514d8f97ebd0f2e5a003e396e8cfae597c4879bb528e4351f5b,IL,PAS,60707.0,0976160A,REAR AND FRONT PLATE REQUIRED,25,CPD,BMW,60,120,0.0,60.0,Paid,2017-08-23 00:00:00,DETR,,5195359120,11163,"4800 w walton, chicago, il",60651,41.8977864676841,-87.74620225145709
7382,7382,68046314,2017-06-09 21:02:00,4824 W WALTON,787e8c2ea5c58514d8f97ebd0f2e5a003e396e8cfae597c4879bb528e4351f5b,IL,PAS,60707.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",25,CPD,BMW,200,400,0.0,200.0,Paid,2017-08-23 00:00:00,DETR,,5195359120,11163,"4800 w walton, chicago, il",60651,41.8977864676841,-87.74620225145709
7383,7383,67732590,2017-06-09 21:03:00,9712 S CALUMET,2c3aa85ea7d4e573bd32cd856702461356f198d37a0eca8fe5e68aef91b7efa2,IL,PAS,60619.0,0964090E,RESIDENTIAL PERMIT PARKING,5,CPD,LEXU,75,150,0.0,183.0,Paid,2018-02-18 00:00:00,SEIZ,,5206042440,14795,"9700 s calumet, chicago, il",60628,41.71777213627445,-87.61527626827841
