,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
7478,9191887241,2017-06-09 21:23:00,1639 S THROOP,c33dabdf53d58f39f358e7b6d7a6b8a2b7397290dc19189fdbc49ee9476e229f,IL,PAS,606093525,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,TOYT,75,150,0.0,0.0,Dismissed,2017-09-22 00:00:00,,Not Liable,5205893620,1606,"1600 s throop, chicago, il",60608,41.858578341104504,-87.6588251406892
7479,9191791529,2017-06-09 21:23:00,3540 N RETA,2c5768e412c8500feaf73806064fc42efea653b1be15752402a1524717367c32,CA,PAS,,0976160D,NONCOMPLIANT PLATE(S),502,DOF,MINI,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,1594,"3500 n reta, chicago, il",60657,41.94668624562871,-87.65070089205939
7480,67933069,2017-06-09 21:23:00,1302 N CAMPBELL,b88f4236b69f03b12a9b8924c7e6ff705c73a30669c1e20cbe8c82db03af4d49,IL,PAS,60612,0964110C,PARK OR STAND ON CROSSWALK,25,CPD,HYUN,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5203331830,19225,"1300 n campbell, chicago, il",60622,41.90491822070738,-87.68959269898966
7481,67597190,2017-06-09 21:24:00,5433 N ASHLAND,a6be19b10120d15bf89054561f6e5510a1410d7b727ca88cb5d21e614b5457b2,IL,PAS,600353663,0964150B,PARKING/STANDING PROHIBITED ANYTIME,20,CPD,MAZD,75,150,0.0,75.0,Paid,2017-06-29 00:00:00,VIOL,,5203777080,16456,"5400 n ashland, chicago, il",60640,41.980788115182634,-87.66970705297503
7482,9191902010,2017-06-09 21:24:00,3705 N SOUTHPORT AV,cecb0056fb7e6a761fdb5ba43cd9ffa52cf637f6a3b7935951408f9354f69481,IL,PAS,606132833,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,AUDI,50,100,0.0,50.0,Paid,2017-07-05 00:00:00,VIOL,,5177598060,830,"3700 n southport av, chicago, il",60613,41.94909945045876,-87.66404410404547
7483,9191899118,2017-06-09 21:24:00,664 N FRANKLIN ST,1b7c7235e3b128b790445b094bd11b34471f910948334170e9ea83e4e3673998,MO,DLC,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,MERZ,65,130,65.0,0.0,Define,2017-06-12 00:00:00,,,0,1511,"600 n franklin st, chicago, il",60654,41.894134871629106,-87.63568716790654
7484,9191902303,2017-06-09 21:24:00,6350 N WESTERN AV,eec654f928abe4605d1e879de987c8ae029521c248f5e5105615c669f14aa3a7,IL,PAS,600533606,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-26 00:00:00,VIOL,,5205850960,1251,"6300 n western av, chicago, il",60659,41.99710619101961,-87.68989648346762
7485,68016001,2017-06-09 21:24:00,5427 N ASHALND,5a408d530f850e1d912028bb9497e8f369906c105faffaccebb378f92dd237e2,IL,PAS,606343025,0964150B,PARKING/STANDING PROHIBITED ANYTIME,20,CPD,DODG,75,150,0.0,75.0,Paid,2017-07-20 00:00:00,VIOL,,5198811530,15285,"5400 n ashalnd, chicago, il",60640,41.98060079197301,-87.66968065686382
7486,9191902448,2017-06-09 21:24:00,6342 N BELL,74a74845cc54bf1abcbd7ba35311e94af12509ca1a0a314175a083e0cf9b74eb,IL,PAS,602013907,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,MERZ,75,150,0.0,75.0,Paid,2017-07-18 00:00:00,DETR,Liable,5205851130,1126,"6300 n bell, chicago, il",60659,41.99726554371287,-87.68621681934886
7487,9191758772,2017-06-09 21:24:00,923 N DEARBORN ST,ceb7ff72b8e26bfd4615ebe34427e55b36d39aff037598da36c26a3bc6dccfb3,IL,PAS,60461,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CADI,65,130,0.0,65.0,Paid,2017-06-22 00:00:00,VIOL,,5204088810,1462,"900 n dearborn st, chicago, il",60610,41.89945645423426,-87.62978737929532
7488,68030588,2017-06-09 21:25:00,10516 S WALLACE,173c8073306617519d0d12bf5eb52129447b99ff34d9b1be1c6843134c2cd3e1,IL,PAS,606282442,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,22,CPD,VOLK,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5169480770,17383,"10500 s wallace, chicago, il",60628,41.70305061986242,-87.63790834419623
7489,68220352,2017-06-09 21:25:00,1402 N MAPLEWOOD,a8c4e2c3b5a46b55cdfd2560755fc2e68a6a6709369cbfee6f730f0f0706a0af,IL,PAS,60622,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",14,CPD,JEEP,200,400,400.0,0.0,Notice,2017-06-22 00:00:00,FINL,,5016995670,19412,"1400 n maplewood, chicago, il",60622,41.90729282653356,-87.69085984488407
7490,68103325,2017-06-09 21:25:00,631 S COLUMBUS,ce9f69068a6460f97f7fb1b66c9de6f2fd951767f3542c93f79d28809b364ba2,IL,PAS,606313750,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,211,CPD-Other,SUBA,60,120,0.0,60.0,Paid,2017-06-21 00:00:00,,,0,10111,"600 s columbus, chicago, il",60605,41.87401659713684,-87.6205310342526
7491,9191887242,2017-06-09 21:25:00,1621 S THROOP,1ab897f97b3c5f46874dda0c63fe2a49f0bfc0dc26575ef9d45619a2def12aed,IL,PAS,606082136,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,OTHR,75,150,0.0,75.0,Paid,2017-07-19 00:00:00,VIOL,,5171411850,1606,"1600 s throop, chicago, il",60608,41.85905534110452,-87.65884411515398
7492,9191901152,2017-06-09 21:25:00,1334 S WABASH,e6319cb1a984487ed0cb242694576eafe480a1a647ea36ed881c660c5eb781bc,IL,PAS,603021780,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,DODG,60,120,0.0,120.0,Paid,2017-12-19 00:00:00,SEIZ,,5190633750,1565,"1300 s wabash, chicago, il",60605,41.86439899417161,-87.62577989205938
7493,9191791530,2017-06-09 21:25:00,3530 N RETA,93e6c96e5f1ce9a93c13d7ff0b48e5574df8ac6a4dd32cf235bc1dcdb96199bd,IL,PAS,606571710,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,BUIC,60,120,0.0,120.0,Paid,2017-08-31 00:00:00,FINL,,5205845320,1594,"3500 n reta, chicago, il",60657,41.94639824562873,-87.65069894312983
7494,9191919858,2017-06-09 21:25:00,732 S WABASH AV,827223318850bdab31a4aed4d24b16e809cf2917062a09ccec2234fffbbf7be6,IL,PAS,606302131,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,FORD,65,130,0.0,65.0,Paid,2017-07-07 00:00:00,VIOL,,5184983600,1628,"700 s wabash av, chicago, il",60605,41.87266965774322,-87.62600240777347
7495,67935106,2017-06-09 21:26:00,260 W 76TH ST,36080a84ea6305b5131c84ed981d18b0683553124e4d757312754a0f81325f44,IL,PAS,606191015,0976180A,SAFETY BELTS REQUIRED,11,CPD,CHEV,25,50,0.0,25.0,Paid,2017-07-26 00:00:00,DETR,,5181659810,8364,"200 w 76th st, chicago, il",60620,41.75637169312214,-87.63152729498557
7496,9191897744,2017-06-09 21:26:00,3448 N CLARK,43bff5186fb4d6c5a64e6008b871e9ffd27a502c310cb58f644181e9cf7ef305,IL,PAS,604111462,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,CHEV,100,200,0.0,244.0,Paid,2017-12-23 00:00:00,FINL,,5187702150,1109,"3400 n clark, chicago, il",60657,41.944752537272564,-87.65462151551058
7497,9191901992,2017-06-09 21:26:00,1581 N MILWAUKEE,c463c920f259a09c4d597eab62020801fe3339f6fca93e6d04801dcc31519502,IL,PAS,60630,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,CADI,75,150,0.0,150.0,Paid,2017-11-24 00:00:00,SEIZ,,5187323920,1385,"1500 n milwaukee, chicago, il",60622,41.91016589584184,-87.67696562427183
7498,68226636,2017-06-09 21:26:00,6723 S MAPLEWOOD,3f31b9a9e5ef993c2722868eb35604d34281c65062832f09207a995f247b7950,IL,PAS,606444746,0964090E,RESIDENTIAL PERMIT PARKING,8,CPD,HYUN,75,150,0.0,183.0,Paid,2018-03-27 00:00:00,FINL,,5172063420,15670,"6700 s maplewood, chicago, il",60629,41.77115961226846,-87.68704412236733
7499,9191902011,2017-06-09 21:26:00,3715 N SOUTHPORT,1640963bc7d4f139b10e9577198d3526b7cdbcca5c32d3a9a4b22f06b579aee2,IL,PAS,606471323,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,FORD,60,120,0.0,120.0,Paid,2017-09-25 00:00:00,FINL,,5184726160,830,"3700 n southport, chicago, il",60613,41.94948889861908,-87.66403628407866
7500,68176075,2017-06-09 21:27:00,7003 S CALUMET,c485e6b41a7e0bc3627af4a084fb5ae0f3b36243204dc18c2372ff9fb46c9ca4,IL,PAS,606374696,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,3,CPD,HYUN,60,120,0.0,120.0,Paid,2017-09-14 00:00:00,FINL,,5197795250,12094,"7000 s calumet, chicago, il",60637,41.767299282820716,-87.61686467343779
7501,9191926681,2017-06-09 21:27:00,809 W BARRY AV,07b0cb2c1562dd0228defc5e611ed2b1e21a498a920d86f9307eae5ecb1adcbf,IL,PAS,610219105,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,PONT,50,100,0.0,50.0,Paid,2017-07-03 00:00:00,VIOL,,5190748720,1626,"800 w barry av, chicago, il",60657,41.938051177072815,-87.6495236770728
7502,67935107,2017-06-09 21:27:00,260 W 75TH ST,36080a84ea6305b5131c84ed981d18b0683553124e4d757312754a0f81325f44,IL,PAS,606191015,0976050C,RED REAR LAMP REQUIRED VISIBLE 500',11,CPD,CHEV,25,50,0.0,25.0,Paid,2017-07-26 00:00:00,DETR,,5181659810,8364,"200 w 75th st, chicago, il",60621,41.75819106519886,-87.63158441412996
7503,9191897745,2017-06-09 21:27:00,3448 N CLARK,43bff5186fb4d6c5a64e6008b871e9ffd27a502c310cb58f644181e9cf7ef305,IL,PAS,604111462,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,CHEV,60,120,0.0,146.4,Paid,2017-12-23 00:00:00,FINL,,5187702150,1109,"3400 n clark, chicago, il",60657,41.944752537272564,-87.65462151551058
7504,9191910211,2017-06-09 21:27:00,3744 N SOUTHPORT AV,4218b978dc7e0fe470591810884879cd327ef3476198e690c566299a20fa1f2e,IL,PAS,600671918,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,MERZ,50,100,0.0,100.0,Paid,2017-10-21 00:00:00,SEIZ,,5192151200,1393,"3700 n southport av, chicago, il",60613,41.950178245628706,-87.66414741038125
7505,9191910887,2017-06-09 21:27:00,1440 W TAYLOR ST,6fbd13ff156d5088df42669baa200678e800c97d77fc8c1532a831ef12156f8e,IL,PAS,606172909,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,ACUR,50,100,0.0,122.0,Paid,2018-01-27 00:00:00,SEIZ,,5166143430,1374,"1400 w taylor st, chicago, il",60607,41.8693554893242,-87.66305116763806
7506,9191887243,2017-06-09 21:27:00,1611 S THROOP,8c1fa73045ce8e1ef555203497865d5c3ad893070c79f91c409d24e74f0d4371,IL,PAS,608041550,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,RAMB,75,150,75.0,0.0,Define,2017-06-12 00:00:00,,,0,1606,"1600 s throop, chicago, il",60608,41.85931545045878,-87.65885417343779
7507,9191902304,2017-06-09 21:27:00,6350 N WESTERN AV,c5bc3a99d736ab0f398964fed92cb21ebbbea887536cc6036f3747254eba37a0,IL,PAS,60423,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2017-06-19 00:00:00,VIOL,,5205850970,1251,"6300 n western av, chicago, il",60659,41.99710619101961,-87.68989648346762
7508,9191910212,2017-06-09 21:28:00,3744 N SOUTHPORT AV,a3a878aa22075b1037d53f39882be31c5a55a254caa42a7c6cbc1fac943e115b,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1393,"3700 n southport av, chicago, il",60613,41.950178245628706,-87.66414741038125
7509,9191897746,2017-06-09 21:28:00,3448 N CLARK,0458923e5c26f4a5be50d221ac1aa9e6c122193b14de16bc31a36ae35ce89c5a,IL,PAS,60643,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,FORD,100,200,244.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5205849470,1109,"3400 n clark, chicago, il",60657,41.944752537272564,-87.65462151551058
7510,9191901153,2017-06-09 21:28:00,1314 S WABASH,c2a42bea6777fc2cfe4f4b274870595f3b50a654536f1f3c6ed132481a59328e,IL,PAS,606282123,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2017-07-08 00:00:00,VIOL,,5193102640,1565,"1300 s wabash, chicago, il",60605,41.86546564648286,-87.62583107639942
7511,9191910888,2017-06-09 21:28:00,1440 W TAYLOR ST,6fbd13ff156d5088df42669baa200678e800c97d77fc8c1532a831ef12156f8e,IL,PAS,606172909,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,ACUR,60,120,0.0,146.4,Paid,2018-01-27 00:00:00,SEIZ,,5166143430,1374,"1400 w taylor st, chicago, il",60607,41.8693554893242,-87.66305116763806
7512,9191915600,2017-06-09 21:28:00,1824 W CHICAGO AV,d621a14ef39afd84f8b66bc2063ecea41803a7c60ca8bb871b382591a4a62ed4,IL,PAS,606428408,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,MAZD,50,100,0.0,50.0,Paid,2017-06-27 00:00:00,VIOL,,5178208050,1613,"1800 w chicago av, chicago, il",60622,41.89606207360082,-87.67279594440147
7513,9191791531,2017-06-09 21:28:00,3520 N RETA,dab54925f2065501e62e319c58f0999cffa7bd10c3da0c6604d4191a9dd4993a,MI,PAS,60657,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,HYUN,75,150,0.0,75.0,Paid,2017-09-21 00:00:00,DETR,,5194932660,1594,"3500 n reta, chicago, il",60657,41.94617324562873,-87.65068693591647
7514,9191902449,2017-06-09 21:29:00,2141 W DEVON,8f380b6ae0e57dcb7d5ecd54ea8ba4944efb77c7676da92810582b0bebab0b2b,IL,DLC,,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,TOYT,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,1126,"2100 w devon, chicago, il",60659,41.99776229418623,-87.68404249460878
7515,9191791532,2017-06-09 21:29:00,3516 N RETA,21f5ea33393c344c256f5aad4b53ba06413da1df2e8a7c5cf70b66ca6a117e2a,FL,PAS,328356376,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,HYUN,75,150,0.0,0.0,Dismissed,2017-09-28 00:00:00,,Not Liable,5205845330,1594,"3500 n reta, chicago, il",60657,41.94598424562872,-87.65068791038125
7516,9191910889,2017-06-09 21:29:00,1420 W TAYLOR,6cfddba2647142f25a8bcf5eaed232b39716ebd9ff4453c0676ab855a4777a1a,IL,ENV,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,CHEV,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,1374,"1400 w taylor, chicago, il",60607,41.86936146047075,-87.66251052844942
7517,67933070,2017-06-09 21:29:00,1228 N CAMPBELL,afd69ec867913a89204ccac243e7b5229b5c2c91bcfa80a8a136833979525466,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,25,CPD,TOYT,150,300,0.0,150.0,Paid,2017-06-19 00:00:00,,,0,19225,"1200 n campbell, chicago, il",60622,41.903946607825056,-87.68953736320594
7518,9191902305,2017-06-09 21:29:00,6310 N WESTERN AV,72b9cedca287e7d35073c4420f7cc01469aafca3a4cd1974229930c29f1f62ca,IL,PAS,604382233,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,BMW,50,100,0.0,100.0,Paid,2017-09-15 00:00:00,SEIZ,,5177612160,1251,"6300 n western av, chicago, il",60659,41.99618599664392,-87.68988991065063
7519,9191902012,2017-06-09 21:29:00,3721 N SOUTHPORT AV,1c6e9bda0f329ec273cc787d744ba076adbcd6565c1a904a4f3061d944af3410,IL,PAS,606173117,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,JEEP,50,100,0.0,50.0,Paid,2017-07-07 00:00:00,VIOL,,5163510820,830,"3700 n southport av, chicago, il",60613,41.949634974027894,-87.66403924506668
7520,9191901993,2017-06-09 21:29:00,1556 N MILWAUKEE AV,d91a009c060aaf4f63a5d5547326db97485ead8178110570f6e5354970827b85,IL,PAS,60647,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,0.0,100.0,Paid,2017-10-18 00:00:00,FINL,,5169140590,1385,"1500 n milwaukee av, chicago, il",60622,41.90974629725226,-87.67657105551672
7521,9191899119,2017-06-09 21:29:00,237 W ERIE ST,7d7b7edf95c1fad392d247f03a7fabb7aef527bf4a071d798ba8fcaa17f7c6a9,IL,PAS,604285748,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,BMW,60,120,146.4,0.0,Notice,2017-08-25 00:00:00,SEIZ,,5169634530,1511,"200 w erie st, chicago, il",60654,41.89388677612534,-87.63470010471201
7522,68119491,2017-06-09 21:30:00,2753 W NORTH AVE,8ab72888eacefcaa79af1afb0ee76848a07ad43273cd9a59f85d8251a2fa1492,IL,PAS,605593352,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,25,CPD,TOYT,60,120,0.0,120.0,Paid,2017-09-06 00:00:00,FINL,,5200422530,19225,"2700 w north ave, chicago, il",60647,41.91014968966927,-87.69615624030907
7523,9191919859,2017-06-09 21:30:00,27 E BALBO AV,99e69f948955950e3925110714bfeb4d97b0a4a56db20239705a47a5376b549d,IL,PAS,60148,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,65,130,0.0,65.0,Paid,2017-07-14 00:00:00,VIOL,,5205853050,1628,"1 e balbo av, chicago, il",60605,41.87302115444626,-87.62664218390795
7524,9191915601,2017-06-09 21:30:00,1828 W CHICAGO AV,735c8a9c52a6d712855d0686a366e2c9b78a3890587e5071ead62c5c7600f7ae,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1613,"1800 w chicago av, chicago, il",60622,41.89601046047074,-87.67332016763807
7525,9191910890,2017-06-09 21:30:00,1440 W TAYLOR ST,e8be009b6613cbbd967059d10c9e1d319aa48c25183e3376520b58e010f91ece,WI,PAS,53005,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,LEXU,50,100,0.0,50.0,Paid,2017-06-14 00:00:00,,,0,1374,"1400 w taylor st, chicago, il",60607,41.8693554893242,-87.66305116763806
7526,9191112960,2017-06-09 21:30:00,215 E GRAND AV,738c2ad8c9ba119bad59a99e7c45c41c1818245c0072a06d6fee8cd84b1d6eab,IL,PAS,60452,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,HOND,65,130,0.0,130.0,Paid,2018-02-15 00:00:00,FINL,,5165729290,1452,"200 e grand av, chicago, il",60611,41.89173848124545,-87.62204208090483
7527,9191599173,2017-06-09 21:30:00,2814 N HALSTED ST,b8fad546a0f9a23e13035b18d9ee624b960dc9bbae9b9a9a7f9451a28714e60f,IL,PAS,600762215,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,MAZD,50,100,0.0,50.0,Paid,2017-06-15 00:00:00,,,5191368610,1398,"2800 n halsted st, chicago, il",60657,41.93313788026732,-87.6490683591981
7528,67827705,2017-06-09 21:31:00,1442 S STATE,a004e714f86753992bddc6a04a40257837b926d387aabd95c17b5f7d90e242c4,IL,PAS,606181874,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",701,CPD,LEXU,200,400,0.0,200.0,Paid,2017-06-28 00:00:00,VIOL,,5196651480,19989,"1400 s state, chicago, il",60605,41.8627341618097,-87.6274284064861
7529,9191902306,2017-06-09 21:31:00,6310 N WESTERN AV,91cd0a3f998085fa4cb5e38bd752cfb4803ef69ccc9a9ffaa3a49380ee47b5e6,IL,PAS,606593906,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2017-07-26 00:00:00,DETR,,5196581040,1251,"6300 n western av, chicago, il",60659,41.99618599664392,-87.68988991065063
7530,9191910213,2017-06-09 21:31:00,3821 N SOUTHPORT AV,21becf51eb644408f805f86ab67951d55313717795788a0ff52a073af0a4cef6,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1393,"3800 n southport av, chicago, il",60613,41.951406467400815,-87.66409195681706
7531,9191897747,2017-06-09 21:31:00,3444 N CLARK,7e10a87f1c3b3300e83c35c188e384c8a14807ec2a2069cb42ac724819ddbf73,IL,PAS,606182266,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,CADI,100,200,0.0,100.0,Paid,2017-11-09 00:00:00,DETR,Liable,5182420590,1109,"3400 n clark, chicago, il",60657,41.94462834065512,-87.65451045507383
7532,9191791533,2017-06-09 21:31:00,3502 N RETA,7fbb3d2640e13c9affc17256022c23196e4713905ababc97adfea3576c4c1b7b,CA,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,BMW,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,1594,"3500 n reta, chicago, il",60657,41.94552773518282,-87.65069915592976
7533,9191902013,2017-06-09 21:31:00,3725 N SOUTHPORT,233907fbbc1593421242788332b533c56fb40478420048fa1ddbb911419eea8f,IL,SOX,,0976160D,NONCOMPLIANT PLATE(S),502,DOF,PORS,60,120,0.0,60.0,Paid,2017-06-23 00:00:00,,,0,830,"3700 n southport, chicago, il",60613,41.94973235763377,-87.66404121905869
7534,68142167,2017-06-09 21:32:00,2900 W NELSON,99bd16c982dcae79d5136681aeaf303c4e26965a77e765073ed8b46b2b566f00,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,14,CPD,AUDI,60,120,0.0,60.0,Paid,2017-06-15 00:00:00,,,0,10475,"2900 w nelson, chicago, il",60618,41.936674493219336,-87.700383
7535,68129604,2017-06-09 21:32:00,5301 W OHIO,38543f30516f0024bb113965fd87c123b615b6d44035bb73a699a3dd45660d98,IL,PAS,60644,0964100A,WITHIN 15' OF FIRE HYDRANT,15,CPD,VOLK,150,300,366.0,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5205948980,10288,"5300 w ohio, chicago, il",60644,41.89107969620791,-87.75797822262018
7536,9191910214,2017-06-09 21:32:00,3821 N SOUTHPORT AV,21becf51eb644408f805f86ab67951d55313717795788a0ff52a073af0a4cef6,IL,PAS,,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,HYUN,200,400,0.0,200.0,Paid,2017-06-12 00:00:00,,,0,1393,"3800 n southport av, chicago, il",60613,41.951406467400815,-87.66409195681706
7537,9191910891,2017-06-09 21:32:00,1440 W TAYLOR ST,a9fbaf214f771289daaac0b7d2857e82a3df2a199707097ba8986aa1d2c6233d,IL,PAS,61820,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,LEXU,50,100,0.0,50.0,Paid,2017-07-14 00:00:00,VIOL,,5205852010,1374,"1400 w taylor st, chicago, il",60607,41.8693554893242,-87.66305116763806
7538,9191819274,2017-06-09 21:32:00,5059 N SHERIDAN RD,332decac7ad716584891ced1245d2bce1a2f4f53ad4c020d6337b99008e1132b,IL,PAS,600121356,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,FORD,50,100,0.0,50.0,Paid,2017-08-26 00:00:00,DETR,,5194768610,1623,"5000 n sheridan rd, chicago, il",60640,41.97510933527613,-87.65495700579972
7539,9191901154,2017-06-09 21:32:00,1246 S WABASH,87ed10d4db47968df35de619a56afbf76d21074394eaea2c3e59fbff81d02357,IN,PAS,234620000,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,5044442070,1565,"1200 s wabash, chicago, il",60605,41.86613616180969,-87.62581690706303
7540,9191902450,2017-06-09 21:32:00,2137 W DEVON AV,c7dce14add7f2b234cea3d3a79050d577e8906363c0d13f3fcab603b15d18d62,TN,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,VOLV,50,100,0.0,50.0,Paid,2017-06-16 00:00:00,,,0,1126,"2100 w devon av, chicago, il",60659,41.99780754674262,-87.68413308090484
7541,9191599174,2017-06-09 21:32:00,2808 N HALSTED ST,3c8f257633ca06c10cebeb0b5a1ee4a2e02b6f7da1bc030cf9175554b63f0630,IL,PAS,60632,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,MERC,50,100,0.0,50.0,Paid,2017-07-25 00:00:00,DETR,,5205046490,1398,"2800 n halsted st, chicago, il",60657,41.932969292310034,-87.64906998461291
7542,9191758773,2017-06-09 21:32:00,21 W CHESTNUT ST,55410353977684986b44be646c281e9b26b8ea7232b3889edb80f63d70bc1772,IL,PAS,600261074,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,65,130,0.0,65.0,Paid,2017-06-24 00:00:00,VIOL,,5197586980,1462,"1 w chestnut st, chicago, il",60610,41.89797852899768,-87.62862188773155
7543,9191899120,2017-06-09 21:32:00,210 W ERIE ST,f969b9f457ab76e7ee88079d2a199b8587b1049a47b3f74b44ea349153fc875b,IL,PAS,60628,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,DODG,65,130,0.0,65.0,Paid,2017-06-23 00:00:00,VIOL,,5205849900,1511,"200 w erie st, chicago, il",60654,41.89404681289893,-87.6343484898067
7544,9191901994,2017-06-09 21:32:00,1554 N MILWAUKEE AV,f5182e6116f902f07e1de5a99c1d0a52cc61de5906cc49a2a8218d4852b7e3b3,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1385,"1500 n milwaukee av, chicago, il",60622,41.90973021452491,-87.6764699772634
7545,9191901155,2017-06-09 21:33:00,1244 S WABASH,636248f72be2a7c4141a86d8206fb4fa2fc54d1337280797a3182d59a3b55cbc,IL,PAS,601812213,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,TOYT,200,400,0.0,0.0,Dismissed,2017-10-16 00:00:00,VIOL,Not Liable,5197820260,1565,"1200 s wabash, chicago, il",60605,41.8662174657222,-87.6258268815278
